Producer Manufacturing,Auto Parts: OEM,000581,威孚高科,25.50,24.72,25.17,25.13,26.34,24.60,24.55,23.29,23.23,21.43,21.40,20.00,18.20,11.76,22.27,19.23,True,False,2.51
Producer Manufacturing,Industrial Machinery,603757,大元泵业,22.90,22.43,24.05,24.17,26.62,22.43,22.31,19.57,19.49,17.23,17.19,8.71,8.53,5.18,10.18,-150.68,True,False,-3.24
Electronic Technology,Electronic Production Equipment,300316,晶盛机电,28.74,28.31,30.23,30.38,34.32,28.31,28.22,26.32,26.24,23.82,23.75,6.61,6.24,3.32,7.07,-107.00,True,False,-3.76
Producer Manufacturing,Electrical Products,688122,西部超导,50.10,47.97,52.52,52.77,62.57,49.44,49.29,42.97,42.81,39.05,38.96,11.81,7.88,4.68,5.23,-95.51,True,False,-5.16
Process Industries,Industrial Specialties,603010,万盛股份,20.93,19.95,20.86,20.85,22.94,20.65,20.62,17.90,17.82,15.55,15.50,16.23,14.32,10.09,14.46,-15.72,True,False,29.43
Producer Manufacturing,Industrial Machinery,603757,大元泵业,22.87,22.43,24.04,24.17,26.62,22.43,22.31,19.57,19.49,17.23,17.19,8.46,8.44,5.18,10.18,-152.77,True,False,-3.20
Electronic Technology,Electronic Production Equipment,300316,晶盛机电,28.77,28.31,30.23,30.38,34.32,28.31,28.22,26.32,26.24,23.82,23.75,6.74,6.28,3.32,7.07,-105.74,True,False,-3.81
Electronic Technology,Electronic Components,002938,鹏鼎控股,51.79,50.27,53.60,53.79,60.24,51.50,51.45,50.25,50.15,46.16,46.12,14.32,13.55,9.83,16.44,-102.71,True,False,-4.66
Producer Manufacturing,Electrical Products,688122,西部超导,51.30,47.97,52.63,52.77,62.50,49.46,49.29,42.98,42.81,39.06,38.96,14.62,8.82,4.68,5.23,-74.40,True,False,-8.41
Process Industries,Industrial Specialties,603010,万盛股份,20.98,19.95,20.87,20.85,22.94,20.65,20.62,17.90,17.82,15.55,15.50,16.67,14.46,10.09,14.46,-11.56,True,False,17.28
Electronic Technology,Electronic Production Equipment,300316,晶盛机电,28.96,28.31,30.25,30.38,34.31,28.31,28.22,26.32,26.24,23.82,23.75,7.57,6.56,3.32,7.07,-97.68,True,False,-4.16
Electronic Technology,Electronic Components,002938,鹏鼎控股,51.91,50.27,53.61,53.79,60.23,51.51,51.45,50.25,50.15,46.16,46.12,14.61,13.65,9.83,16.44,-99.56,True,False,-4.88
Producer Manufacturing,Electrical Products,688122,西部超导,50.99,47.97,52.60,52.77,62.51,49.46,49.29,42.98,42.81,39.05,38.96,13.89,8.57,4.68,5.23,-79.94,True,False,-7.15
Process Industries,Industrial Specialties,603010,万盛股份,20.95,19.95,20.86,20.85,22.94,20.65,20.62,17.90,17.82,15.55,15.50,16.40,14.37,10.09,14.46,-14.06,True,False,23.05
Electronic Technology,Electronic Production Equipment,300316,晶盛机电,28.87,28.31,30.24,30.38,34.31,28.31,28.22,26.32,26.24,23.82,23.75,7.18,6.43,3.32,7.07,-101.51,True,False,-3.98
Electronic Technology,Electronic Components,002938,鹏鼎控股,51.53,50.27,53.58,53.79,60.26,51.50,51.45,50.25,50.15,46.16,46.12,13.70,13.34,9.83,16.44,-109.49,True,False,-4.26
Producer Manufacturing,Electrical Products,688122,西部超导,51.19,47.97,52.62,52.77,62.50,49.46,49.29,42.98,42.81,39.05,38.96,14.36,8.73,4.68,5.23,-76.37,True,False,-7.90
Process Industries,Industrial Specialties,603010,万盛股份,20.95,19.95,20.86,20.85,22.94,20.65,20.62,17.90,17.82,15.55,15.50,16.40,14.37,10.09,14.46,-14.06,True,False,23.05
Electronic Technology,Electronic Production Equipment,300316,晶盛机电,28.73,28.31,30.22,30.38,34.33,28.31,28.22,26.32,26.24,23.82,23.75,6.57,6.22,3.32,7.07,-107.42,True,False,-3.74
Producer Manufacturing,Electrical Products,688122,西部超导,51.51,47.97,52.65,52.77,62.49,49.47,49.29,42.98,42.81,39.06,38.96,15.11,8.98,4.68,5.23,-70.61,True,False,-9.61
Electronic Technology,Electronic Components,002938,鹏鼎控股,53.10,50.27,53.73,53.79,60.15,51.53,51.45,50.26,50.15,46.16,46.12,17.47,14.60,9.83,16.44,-67.32,True,False,-11.23
Producer Manufacturing,Auto Parts: OEM,000581,威孚高科,25.50,24.72,25.17,25.13,26.34,24.60,24.55,23.29,23.23,21.43,21.40,20.00,18.20,11.76,22.27,19.23,True,False,2.51
Electronic Technology,Electronic Components,002938,鹏鼎控股,52.54,50.27,53.67,53.79,60.18,51.52,51.45,50.26,50.15,46.16,46.12,16.13,14.15,9.83,16.44,-82.71,True,False,-6.74
Producer Manufacturing,Electrical Products,688122,西部超导,51.50,47.97,52.65,52.77,62.49,49.47,49.29,42.98,42.81,39.06,38.96,15.09,8.97,4.68,5.23,-70.79,True,False,-9.55
