Producer Manufacturing,Industrial Machinery,000837,秦川机床,11.37,10.34,11.35,11.34,13.97,10.87,10.80,9.31,9.28,8.19,8.17,14.79,9.11,6.17,7.55,-27.54,True,False,104.82
Producer Manufacturing,Auto Parts: OEM,603667,五洲新春,17.44,15.85,16.90,16.85,21.25,14.89,14.79,12.36,12.28,9.96,9.92,17.77,10.03,6.28,10.24,-12.72,True,False,7.09
Producer Manufacturing,Industrial Machinery,300809,华辰装备,50.20,41.83,44.94,44.39,59.21,36.30,35.68,28.53,28.23,22.63,22.50,17.25,10.91,7.48,8.35,31.92,True,False,1.71
Health Technology,Medical Specialties,688198,佰仁医疗,233.38,239.74,247.66,249.16,290.00,232.39,231.31,215.15,214.43,166.18,165.43,7.26,6.53,7.02,7.94,-92.51,True,False,-3.97
Producer Manufacturing,Electrical Products,600691,阳煤化工,5.10,5.06,5.73,5.80,7.68,5.03,5.00,4.20,4.18,3.44,3.43,5.41,5.35,5.12,7.35,-115.44,True,False,-4.08
Producer Manufacturing,Electrical Products,600875,东方电气,15.60,15.17,16.57,16.67,19.86,15.33,15.24,13.14,13.10,12.48,12.45,11.46,7.65,6.06,10.47,-105.62,True,False,-4.41
Non-Energy Minerals,Other Metals/Minerals,002182,云海金属,18.02,17.32,20.11,20.33,27.96,17.61,17.50,15.00,14.94,13.31,13.28,4.94,4.63,3.40,6.93,-92.46,True,False,-4.75
Producer Manufacturing,Electrical Products,002576,通达动力,14.21,13.29,14.92,14.99,17.73,13.93,13.88,12.50,12.47,11.74,11.73,13.80,10.37,6.23,13.56,-80.03,True,False,-4.95
Energy Minerals,Coal,600740,山西焦化,7.81,7.80,8.65,8.73,12.02,7.43,7.38,6.27,6.24,5.62,5.60,6.19,5.88,5.87,6.11,-105.66,True,False,-5.04
Process Industries,Chemicals: Specialty,600141,兴发集团,38.80,39.03,42.31,42.68,56.73,36.68,36.39,28.33,28.09,20.85,20.71,8.58,7.25,6.48,9.95,-82.22,True,False,-5.10
Industrial Services,Engineering & Construction,000065,北方国际,8.01,7.87,8.26,8.29,9.42,7.99,7.99,7.94,7.94,7.76,7.76,11.55,10.57,8.46,10.59,-87.91,True,False,-5.56
Process Industries,Chemicals: Specialty,002895,川恒股份,31.81,31.17,35.34,35.71,52.04,30.97,30.75,23.07,22.85,16.96,16.86,6.91,6.00,5.56,6.18,-86.31,True,False,-5.73
Technology Services,Packaged Software,688078,龙软科技,62.25,60.86,65.52,65.86,82.04,61.70,61.31,51.30,50.90,37.84,37.68,13.59,13.11,11.03,14.96,-73.03,True,False,-6.05
Process Industries,Chemicals: Agricultural,002539,云图控股,14.99,14.47,16.24,16.37,23.12,13.95,13.85,11.72,11.66,10.42,10.38,8.15,6.59,5.67,6.85,-75.85,True,False,-6.52
Producer Manufacturing,Trucks/Construction/Farm Machinery,002454,松芝股份,7.89,7.72,8.13,8.16,10.02,7.78,7.74,6.59,6.56,6.13,6.12,11.53,9.40,7.98,10.21,-59.66,True,False,-8.85
Producer Manufacturing,Electrical Products,002028,思源电气,37.40,36.26,37.92,37.97,42.58,34.51,34.29,31.22,31.14,28.26,28.18,16.13,15.06,12.84,17.78,-68.96,True,False,-9.97
Process Industries,Industrial Specialties,002497,雅化集团,32.99,31.99,33.80,33.89,43.98,32.85,32.74,28.76,28.63,24.57,24.50,15.65,12.39,11.03,12.34,-55.95,True,False,-13.55
Producer Manufacturing,Electrical Products,603507,振江股份,33.92,32.50,34.43,34.48,42.02,31.02,30.81,26.28,26.15,23.75,23.69,10.62,10.41,8.08,13.52,-46.20,True,False,-15.93
Industrial Services,Engineering & Construction,300746,汉嘉设计,15.92,15.18,16.08,16.10,19.38,14.52,14.44,12.90,12.83,11.82,11.81,12.81,12.68,10.23,16.12,-37.74,True,False,-21.64
