Process Industries,Chemicals: Specialty,688378,奥来德,46.00,46.81,50.34,50.80,59.59,45.55,45.29,40.00,39.91,39.63,39.62,3.35,2.06,1.59,3.06,-175.32,True,False,-3.13
Energy Minerals,Coal,601699,潞安环能,17.18,17.12,17.88,17.95,19.37,17.15,17.13,16.40,16.37,15.88,15.87,10.94,8.81,7.25,9.61,-191.52,True,False,-3.14
Consumer Durables,Electronics/Appliances,600060,海信视像,13.69,14.06,13.96,13.99,14.69,13.43,13.41,12.75,12.74,12.24,12.24,15.35,14.52,16.84,17.98,-65.87,True,False,-3.69
Health Technology,Pharmaceuticals: Major,200028,一致Ｂ,17.90,17.88,18.40,18.45,20.05,17.86,17.84,17.36,17.36,17.24,17.25,4.17,3.59,3.10,7.59,-95.89,True,False,-4.29
Consumer Durables,Electronics/Appliances,002959,小熊电器,60.62,60.85,61.53,61.63,65.19,59.80,59.57,55.44,55.41,54.18,54.13,15.11,14.72,15.04,16.75,-100.84,True,False,-5.00
Process Industries,Chemicals: Specialty,688089,嘉必优,42.96,42.05,43.80,43.89,47.25,42.52,42.45,41.82,41.80,38.05,38.06,13.34,9.07,7.15,8.56,-137.14,True,False,-5.08
Technology Services,Packaged Software,603171,税友股份,35.40,34.99,36.01,36.07,38.52,34.18,33.98,30.51,30.44,29.71,29.72,18.05,12.51,10.22,10.72,-104.90,True,False,-5.14
Consumer Non-Durables,Food: Specialty/Candy,002991,甘源食品,72.51,70.30,74.38,74.57,82.19,71.40,71.21,65.64,65.53,60.97,60.94,10.73,7.35,5.91,5.99,-120.94,True,False,-5.18
Finance,Regional Banks,000617,中油资本,5.77,5.73,6.24,6.29,8.25,5.56,5.54,5.16,5.15,5.01,5.01,2.27,1.68,1.37,2.26,-96.40,True,False,-5.30
Electronic Technology,Electronic Production Equipment,002990,盛视科技,27.55,27.40,28.09,28.15,31.22,26.81,26.72,26.46,26.47,25.67,25.67,12.87,11.89,8.75,17.22,-47.16,True,False,-6.75
Commercial Services,Miscellaneous Commercial Services,301117,佳缘科技,76.19,74.30,77.34,77.46,86.79,74.27,74.03,69.21,69.04,61.49,61.47,18.14,13.38,8.14,14.34,-75.35,True,False,-9.23
Health Technology,Biotechnology,688276,百克生物,69.50,66.74,70.31,70.39,77.12,68.20,68.05,64.15,64.04,57.17,57.08,13.05,9.01,7.13,8.21,-81.73,True,False,-9.46
Distribution Services,Medical Distributors,688246,嘉和美康,29.90,28.53,30.12,30.15,33.78,29.62,29.50,26.65,26.64,25.65,25.65,11.57,8.32,4.99,9.77,-46.89,True,False,-17.45
Retail Trade,Food Retail,603719,良品铺子,37.23,35.64,37.33,37.34,41.19,34.25,34.08,30.29,30.16,28.27,28.27,14.06,9.59,6.42,9.39,-80.42,True,False,-39.88
