Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,41.81,42.30,41.59,41.56,53.27,31.95,31.50,24.81,24.56,18.53,18.37,16.29,15.43,14.61,15.86,-48.89,True,False,51.55
Consumer Durables,Electronics/Appliances,600690,海尔智家,28.11,27.70,27.78,27.74,29.96,25.30,25.18,22.92,22.81,19.61,19.56,17.08,16.94,18.64,20.25,-46.00,True,False,5.57
Producer Manufacturing,Auto Parts: OEM,600742,一汽富维,11.23,11.18,11.43,11.46,12.33,11.20,11.19,10.82,10.80,9.71,9.70,15.24,14.48,14.70,17.19,-68.01,True,False,-5.37
Electronic Technology,Electronic Production Equipment,300693,盛弘股份,27.33,26.94,27.66,27.69,31.60,26.68,26.58,25.25,25.20,21.79,21.77,16.53,12.93,10.89,14.75,-46.75,True,False,-13.07
Technology Services,Packaged Software,603533,掌阅科技,39.96,40.57,40.51,40.57,55.58,33.02,32.73,32.51,32.51,30.08,29.97,9.99,8.93,8.49,11.05,-40.78,True,False,-28.25
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,41.58,42.30,41.57,41.56,53.27,31.95,31.50,24.81,24.56,18.53,18.37,15.84,15.28,14.61,15.86,-52.75,True,False,826.64
Electronic Technology,Electronic Production Equipment,300693,盛弘股份,26.82,26.94,27.61,27.69,31.61,26.67,26.58,25.25,25.20,21.79,21.77,11.95,11.41,10.89,14.75,-71.49,True,False,-6.07
Technology Services,Packaged Software,603533,掌阅科技,39.81,40.57,40.50,40.57,55.58,33.01,32.73,32.51,32.51,30.08,29.97,9.74,8.85,8.49,11.05,-42.55,True,False,-22.90
Consumer Durables,Electronics/Appliances,600835,上海机电,20.23,19.80,20.46,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.90,5.95,5.32,5.59,-62.17,True,False,-14.36
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,41.21,42.30,41.53,41.56,53.28,31.94,31.50,24.80,24.56,18.53,18.37,15.11,15.04,14.61,15.86,-58.93,True,False,-37.64
Technology Services,Packaged Software,603533,掌阅科技,40.15,40.57,40.53,40.57,55.58,33.02,32.73,32.52,32.51,30.08,29.97,10.30,9.03,8.49,11.05,-38.53,True,False,-40.50
Consumer Durables,Electronics/Appliances,600835,上海机电,20.15,19.80,20.45,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.27,5.74,5.32,5.59,-67.02,True,False,-11.20
Technology Services,Packaged Software,603533,掌阅科技,39.48,40.57,40.47,40.57,55.58,33.01,32.73,32.51,32.51,30.08,29.97,9.20,8.67,8.49,11.05,-46.44,True,False,-16.31
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,41.59,42.30,41.57,41.56,53.27,31.95,31.50,24.81,24.56,18.53,18.37,15.86,15.29,14.61,15.86,-52.59,True,False,503.67
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.20,27.31,27.85,27.92,30.23,26.97,26.97,25.83,25.74,21.08,21.03,9.79,9.69,10.27,14.79,-101.17,True,False,-4.64
Consumer Durables,Electronics/Appliances,600835,上海机电,20.14,19.80,20.45,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.19,5.71,5.32,5.59,-67.62,True,False,-10.91
Technology Services,Packaged Software,603533,掌阅科技,39.43,40.57,40.46,40.57,55.58,33.01,32.73,32.51,32.51,30.08,29.97,9.12,8.64,8.49,11.05,-47.02,True,False,-15.64
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.42,27.31,27.87,27.92,30.22,26.98,26.97,25.83,25.74,21.08,21.03,11.89,10.39,10.27,14.79,-84.59,True,False,-6.16
Consumer Durables,Electronics/Appliances,600835,上海机电,20.15,19.80,20.45,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.27,5.74,5.32,5.59,-67.02,True,False,-11.20
Technology Services,Packaged Software,603533,掌阅科技,39.56,40.57,40.47,40.57,55.58,33.01,32.73,32.51,32.51,30.08,29.97,9.33,8.71,8.49,11.05,-45.50,True,False,-17.51
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.56,27.31,27.89,27.92,30.21,26.98,26.97,25.83,25.74,21.08,21.03,13.22,10.83,10.27,14.79,-73.80,True,False,-8.09
Consumer Durables,Electronics/Appliances,600835,上海机电,20.14,19.80,20.45,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.19,5.71,5.32,5.59,-67.62,True,False,-10.91
Technology Services,Packaged Software,603533,掌阅科技,39.20,40.57,40.44,40.57,55.58,33.00,32.73,32.51,32.51,30.08,29.97,8.74,8.51,8.49,11.05,-49.71,True,False,-13.21
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,41.23,42.30,41.53,41.56,53.28,31.94,31.50,24.80,24.56,18.53,18.37,15.15,15.05,14.61,15.86,-58.60,True,False,-39.82
Producer Manufacturing,Industrial Machinery,603617,君禾股份,12.36,12.15,12.32,12.31,13.22,12.31,12.31,12.16,12.15,11.56,11.55,13.63,13.35,12.57,13.77,-13.49,True,False,20.31
Consumer Durables,Electronics/Appliances,600835,上海机电,20.11,19.80,20.45,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,6.95,5.64,5.32,5.59,-69.42,True,False,-10.13
Technology Services,Packaged Software,603533,掌阅科技,39.31,40.57,40.45,40.57,55.58,33.00,32.73,32.51,32.51,30.08,29.97,8.92,8.57,8.49,11.05,-48.43,True,False,-14.26
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.74,27.31,27.90,27.92,30.20,26.98,26.97,25.83,25.74,21.08,21.03,14.94,11.40,10.27,14.79,-59.63,True,False,-14.97
Electronic Technology,Electronic Production Equipment,300693,盛弘股份,26.73,26.94,27.60,27.69,31.61,26.67,26.58,25.24,25.20,21.79,21.77,11.14,11.14,10.89,14.75,-75.80,True,False,-5.61
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.59,27.31,27.89,27.92,30.21,26.98,26.97,25.83,25.74,21.08,21.03,13.51,10.93,10.27,14.79,-71.46,True,False,-8.72
Consumer Durables,Electronics/Appliances,600835,上海机电,20.15,19.80,20.45,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.27,5.74,5.32,5.59,-67.02,True,False,-11.20
Technology Services,Packaged Software,603533,掌阅科技,39.38,40.57,40.46,40.57,55.58,33.01,32.73,32.51,32.51,30.08,29.97,9.03,8.61,8.49,11.05,-47.61,True,False,-15.03
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,41.21,42.30,41.53,41.56,53.28,31.94,31.50,24.80,24.56,18.53,18.37,15.11,15.04,14.61,15.86,-58.93,True,False,-37.64
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.43,27.31,27.87,27.92,30.22,26.98,26.97,25.83,25.74,21.08,21.03,11.98,10.42,10.27,14.79,-83.83,True,False,-6.26
Technology Services,Packaged Software,603533,掌阅科技,39.31,40.57,40.45,40.57,55.58,33.00,32.73,32.51,32.51,30.08,29.97,8.92,8.57,8.49,11.05,-48.43,True,False,-14.26
Consumer Durables,Electronics/Appliances,600835,上海机电,20.23,19.80,20.46,20.49,23.55,19.22,19.14,18.28,18.26,16.60,16.57,7.90,5.95,5.32,5.59,-62.17,True,False,-14.36
Producer Manufacturing,Industrial Machinery,603617,君禾股份,12.38,12.15,12.32,12.31,13.22,12.32,12.31,12.16,12.15,11.56,11.55,13.84,13.42,12.57,13.77,-9.51,True,False,13.92
Consumer Non-Durables,Consumer Sundries,603899,晨光文具,76.40,74.76,77.97,78.14,87.07,76.34,76.21,70.87,70.69,60.37,60.22,15.10,11.10,8.75,10.49,-69.06,True,False,-6.79
Health Technology,Pharmaceuticals: Other,600976,健民集团,27.50,27.31,27.88,27.92,30.21,26.98,26.97,25.83,25.74,21.08,21.03,12.65,10.64,10.27,14.79,-78.45,True,False,-7.11
Technology Services,Packaged Software,603533,掌阅科技,39.10,40.57,40.43,40.57,55.58,33.00,32.73,32.51,32.51,30.08,29.97,8.58,8.46,8.49,11.05,-50.88,True,False,-12.38
Consumer Durables,Electronics/Appliances,600835,上海机电,20.24,19.80,20.46,20.49,23.55,19.22,19.14,18.29,18.26,16.60,16.57,7.98,5.98,5.32,5.59,-61.57,True,False,-14.90
