Finance,Investment Banks/Brokers,600390,五矿资本,5.31,5.16,5.30,5.30,5.58,5.29,5.29,4.99,4.99,4.90,4.90,11.94,7.97,3.19,9.72,-86.86,True,False,38.99
Producer Manufacturing,Industrial Machinery,603283,赛腾股份,40.97,39.79,40.88,40.87,44.17,37.04,36.93,34.56,34.37,28.33,28.21,12.21,12.02,5.61,19.28,-116.57,True,False,34.84
Finance,Investment Banks/Brokers,601788,光大证券,15.66,15.02,15.58,15.57,16.58,15.55,15.56,15.02,15.01,14.70,14.68,16.22,11.98,5.70,12.54,-56.56,True,False,11.89
Health Technology,Biotechnology,000403,派林生物,23.45,22.53,23.28,23.27,24.78,22.58,22.50,20.67,20.62,20.37,20.34,18.72,18.22,10.82,25.66,-32.58,True,False,8.00
Finance,Investment Banks/Brokers,600109,国金证券,9.70,9.31,9.62,9.62,10.26,9.30,9.29,8.77,8.75,8.66,8.65,12.56,8.80,4.40,9.18,-34.68,True,False,7.39
Finance,Finance/Rental/Leasing,600901,江苏金租,6.01,5.83,5.95,5.94,6.26,5.78,5.78,5.51,5.50,5.30,5.30,18.30,11.47,6.49,8.85,-64.50,True,False,3.99
Process Industries,Industrial Specialties,600783,鲁信创投,14.15,13.30,13.64,13.59,14.68,13.29,13.27,12.84,12.82,12.80,12.79,18.10,11.88,6.96,11.05,79.54,True,False,1.04
Finance,Investment Banks/Brokers,600909,华安证券,5.05,4.85,4.95,4.94,5.14,4.84,4.83,4.83,4.83,4.66,4.65,15.77,10.92,4.84,11.90,-10.06,True,False,0.92
Process Industries,Chemicals: Specialty,605183,确成股份,20.47,20.57,20.79,20.82,21.80,20.13,20.10,19.36,19.36,19.18,19.16,18.35,17.83,18.27,18.67,-176.23,True,False,-4.14
Health Technology,Pharmaceuticals: Major,600079,人福医药,24.74,24.58,25.47,25.55,27.82,24.65,24.62,22.15,22.07,19.85,19.79,12.38,12.18,11.67,13.32,-136.41,True,False,-4.23
Producer Manufacturing,Industrial Machinery,003028,振邦智能,52.05,51.29,53.26,53.38,59.51,49.57,49.38,43.74,43.59,42.13,42.02,7.62,6.88,4.75,7.47,-144.35,True,False,-6.18
Producer Manufacturing,Metal Fabrication,301004,嘉益股份,32.96,32.05,33.35,33.39,35.55,32.41,32.40,32.18,32.15,29.04,28.98,15.04,14.03,8.76,18.88,-115.06,True,False,-6.73
Producer Manufacturing,Electrical Products,300863,卡倍亿,97.60,95.75,98.51,98.60,104.80,94.50,94.22,88.98,88.76,82.65,82.49,16.46,15.51,12.70,24.75,-111.71,True,False,-7.94
Non-Energy Minerals,Other Metals/Minerals,002149,西部材料,16.37,16.22,16.53,16.55,17.64,16.15,16.12,16.01,16.01,14.66,14.63,17.13,15.96,10.79,21.94,-98.49,True,False,-8.02
Electronic Technology,Electronic Equipment/Instruments,688296,和达科技,29.25,28.72,29.51,29.54,31.61,28.22,28.10,25.11,25.03,24.89,24.87,16.06,15.65,13.92,17.53,-132.12,True,False,-9.04
Distribution Services,Wholesale Distributors,605289,罗曼股份,28.40,27.80,28.84,28.89,33.20,26.74,26.74,25.11,25.03,22.01,21.97,10.60,9.28,6.76,10.93,-107.97,True,False,-10.90
Commercial Services,Miscellaneous Commercial Services,688318,财富趋势,131.93,124.59,134.98,135.30,172.64,116.47,115.60,101.52,101.04,94.82,94.57,6.55,4.02,2.23,3.01,-84.95,True,False,-13.36
Electronic Technology,Electronic Production Equipment,605218,伟时电子,16.25,15.83,16.29,16.29,17.29,15.54,15.51,14.45,14.40,13.39,13.37,18.37,15.47,12.95,14.74,-162.20,True,False,-26.38
Technology Services,Information Technology Services,002410,广联达,62.64,60.36,62.79,62.81,67.46,60.98,60.83,54.84,54.70,52.13,52.05,18.92,14.70,9.95,13.51,-98.03,True,False,-31.16
