Process Industries,Industrial Specialties,002409,雅克科技,91.66,86.99,91.54,91.53,103.82,85.68,85.29,73.35,72.95,66.65,66.43,16.22,15.66,11.98,22.65,-43.40,True,False,99.66
Health Technology,Biotechnology,300142,沃森生物,81.06,77.92,79.83,79.70,94.64,71.45,71.10,64.71,64.34,53.53,53.37,17.37,16.61,15.38,20.73,-13.75,True,False,11.00
Electronic Technology,Electronic Production Equipment,002371,北方华创,362.48,341.00,355.16,354.39,416.88,320.48,317.57,245.04,242.81,213.36,212.37,19.16,13.70,11.77,14.40,-32.55,True,False,7.43
Electronic Technology,Computer Peripherals,600845,宝信软件,67.39,64.60,65.65,65.47,73.15,59.53,59.16,53.68,53.43,50.64,50.55,19.82,19.49,17.00,25.91,5.47,True,False,3.31
Process Industries,Industrial Specialties,600876,洛阳玻璃,23.33,23.34,24.97,25.14,28.25,22.57,22.44,19.87,19.80,18.51,18.46,10.68,10.62,10.21,13.61,-187.04,True,False,-3.00
Process Industries,Containers/Packaging,300806,斯迪克,58.28,58.47,61.56,61.91,71.93,55.43,55.05,45.22,44.98,39.14,39.02,6.47,6.38,6.28,7.40,-139.77,True,False,-4.16
Electronic Technology,Electronic Equipment/Instruments,300480,光力科技,33.17,33.36,36.00,36.30,46.17,32.18,31.95,25.12,24.94,20.31,20.25,3.50,3.03,3.07,3.94,-119.28,True,False,-4.59
Process Industries,Chemicals: Specialty,603650,彤程新材,56.33,55.62,60.06,60.45,75.97,54.54,54.29,44.54,44.31,39.67,39.58,4.88,4.62,4.48,6.50,-113.35,True,False,-5.27
Process Industries,Chemicals: Specialty,603931,格林达,34.44,33.13,35.34,35.44,40.54,33.86,33.79,31.85,31.80,31.31,31.30,15.10,9.21,6.57,11.22,-74.85,True,False,-6.77
Non-Energy Minerals,Forest Products,002240,盛新锂能,41.26,39.62,42.59,42.73,50.94,39.05,38.86,32.25,32.04,26.91,26.77,11.96,8.58,5.36,9.38,-70.40,True,False,-7.29
Electronic Technology,Semiconductors,603290,斯达半导,357.91,347.00,364.69,365.40,451.75,341.34,338.96,273.14,271.18,252.25,251.38,9.18,6.87,6.14,6.22,-61.37,True,False,-13.84
Non-Energy Minerals,Other Metals/Minerals,002738,中矿资源,53.45,50.70,54.12,54.19,63.07,52.63,52.42,42.05,41.73,33.88,33.71,18.30,12.97,8.63,13.86,-36.06,True,False,-14.33
Process Industries,Industrial Specialties,002497,雅化集团,28.56,27.70,28.75,28.77,33.11,26.68,26.59,23.44,23.32,21.40,21.32,16.81,16.38,12.62,19.50,-38.84,True,False,-23.69
Producer Manufacturing,Industrial Machinery,688037,芯源微,220.20,212.62,221.21,221.31,284.13,190.70,188.57,139.33,137.92,117.80,117.17,11.82,9.62,7.18,11.70,-54.32,True,False,-63.41
