Finance,Investment Banks/Brokers,601377,兴业证券,9.66,9.57,9.61,9.60,11.12,9.13,9.11,8.85,8.84,8.66,8.66,12.46,11.71,6.85,17.38,-20.40,True,False,28.49
Health Technology,Medical Specialties,300453,三鑫医疗,14.30,13.90,14.19,14.17,15.75,12.77,12.69,11.21,11.15,10.52,10.50,15.93,9.03,6.55,10.74,-35.55,True,False,12.77
Health Technology,Biotechnology,688366,昊海生科,164.30,155.36,161.43,161.12,198.92,145.31,144.33,126.94,126.15,118.15,118.12,13.68,11.44,9.51,12.52,-23.78,True,False,12.05
Producer Manufacturing,Miscellaneous Manufacturing,603159,上海亚虹,14.97,14.16,14.81,14.80,16.14,14.30,14.25,13.11,13.06,12.80,12.79,19.72,8.46,3.97,9.06,-10.89,True,False,7.41
Process Industries,Industrial Specialties,300487,蓝晓科技,66.35,64.41,64.33,64.12,72.62,54.24,53.71,48.31,48.15,47.99,47.86,19.51,14.79,12.45,16.61,-23.51,True,False,3.10
Process Industries,Industrial Specialties,603010,万盛股份,20.70,19.92,21.39,21.47,23.93,20.64,20.62,20.57,20.54,18.23,18.20,10.06,6.07,2.63,7.08,-79.20,True,False,-4.66
Health Technology,Pharmaceuticals: Other,600329,中新药业,23.35,23.13,23.94,24.00,26.15,22.90,22.84,20.65,20.59,18.83,18.81,14.35,12.68,11.91,12.08,-85.89,True,False,-4.77
Finance,Real Estate Development,000718,苏宁环球,7.65,7.52,8.38,8.45,11.23,7.09,7.02,5.65,5.61,4.50,4.48,4.05,2.91,2.46,3.80,-101.04,True,False,-4.93
Health Technology,Pharmaceuticals: Major,600085,同仁堂,34.08,33.60,36.10,36.31,44.25,33.24,33.15,29.63,29.53,28.26,28.24,6.65,5.00,4.87,6.13,-100.95,True,False,-5.04
Producer Manufacturing,Miscellaneous Manufacturing,603657,春光科技,24.42,24.05,25.65,25.78,31.84,23.26,23.15,20.23,20.15,19.74,19.71,7.47,6.59,5.33,6.35,-96.83,True,False,-6.02
Health Technology,Pharmaceuticals: Other,600976,健民集团,40.17,41.02,40.95,41.03,45.22,37.10,36.82,32.13,32.01,29.73,29.66,16.39,15.85,17.12,17.23,-96.56,True,False,-6.45
Consumer Non-Durables,Household/Personal Care,600315,上海家化,54.70,53.75,55.40,55.47,59.97,53.76,53.61,49.33,49.13,44.31,44.24,12.88,11.75,7.98,12.79,-65.29,True,False,-7.54
Electronic Technology,Aerospace & Defense,002179,中航光电,74.02,72.41,74.67,74.74,79.64,73.86,73.78,71.52,71.51,64.73,64.59,15.04,12.50,7.29,20.95,-49.81,True,False,-8.68
Producer Manufacturing,Auto Parts: OEM,002920,德赛西威,103.25,100.25,104.05,104.13,113.05,101.42,101.20,99.37,99.37,86.88,86.74,19.83,19.56,12.40,27.29,-66.15,True,False,-12.30
Health Technology,Medical Specialties,002932,明德生物,91.11,88.75,91.12,91.12,99.79,88.91,88.47,81.22,81.15,77.17,77.12,16.11,9.38,6.78,8.78,-23.14,True,False,-939.89
