Health Technology,Medical Specialties,688016,心脉医疗,361.04,342.84,360.50,360.45,400.90,338.41,336.99,309.71,309.13,283.80,283.39,14.46,12.08,6.94,12.38,-52.41,True,False,74.26
Process Industries,Chemicals: Agricultural,600389,江山股份,31.18,31.04,33.12,33.32,38.45,29.20,29.01,25.18,25.07,23.44,23.39,14.98,11.67,11.99,15.61,-165.78,True,False,-3.74
Health Technology,Medical Specialties,688068,热景生物,150.19,151.88,157.55,158.32,179.73,144.82,142.67,92.31,91.21,68.57,68.14,10.45,8.11,7.65,8.86,-85.48,True,False,-4.01
Electronic Technology,Electronic Production Equipment,002908,德生科技,17.01,16.73,17.75,17.82,21.24,15.74,15.66,14.93,14.92,14.36,14.34,10.52,8.30,6.36,8.05,-109.35,True,False,-5.75
Consumer Services,Restaurants,605108,同庆楼,21.14,21.00,21.89,21.97,25.58,21.07,21.02,19.27,19.22,19.16,19.16,13.11,11.59,10.10,10.41,-99.77,True,False,-5.94
Consumer Non-Durables,Food: Specialty/Candy,603020,爱普股份,19.10,18.11,19.85,19.93,24.35,15.62,15.42,12.32,12.22,11.45,11.41,9.28,6.62,3.71,6.80,-92.49,True,False,-7.03
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,44.18,42.39,44.87,44.94,51.57,42.12,41.92,37.00,36.90,34.58,34.44,18.01,14.20,12.81,13.17,-43.63,True,False,-10.79
Health Technology,Pharmaceuticals: Major,000650,仁和药业,10.11,9.83,10.28,10.30,12.43,9.10,9.03,7.60,7.56,7.03,7.01,15.37,12.59,10.31,12.85,-63.82,True,False,-13.26
Commercial Services,Personnel Services,300662,科锐国际,61.62,58.38,61.89,61.92,68.98,59.89,59.72,56.78,56.63,56.38,56.38,10.98,5.80,2.21,3.65,-59.40,True,False,-26.90
Health Technology,Medical Specialties,688026,洁特生物,74.98,74.39,75.40,75.44,87.11,73.96,73.68,70.86,70.66,67.02,67.06,11.16,9.44,8.15,10.30,-24.68,True,False,-28.83
Health Technology,Pharmaceuticals: Major,300630,普利制药,50.92,49.27,51.03,51.05,55.57,49.10,48.97,47.03,46.93,45.04,45.00,15.12,13.69,10.40,16.96,-42.89,True,False,-40.83
