Electronic Technology,Electronic Equipment/Instruments,603416,信捷电气,47.96,45.79,47.81,47.80,53.02,46.04,45.95,44.27,44.25,38.80,38.75,17.36,12.31,9.71,10.08,-82.60,True,False,34.51
Transportation,Air Freight/Couriers,603056,德邦股份,20.09,19.41,19.98,19.97,22.01,18.62,18.57,16.81,16.74,15.39,15.35,9.16,8.35,3.85,14.13,-59.19,True,False,18.25
Process Industries,Textiles,603306,华懋科技,39.51,37.19,39.33,39.31,42.44,38.87,38.72,35.28,35.21,32.43,32.42,17.82,15.14,10.46,16.53,-58.75,True,False,16.32
Electronic Technology,Aerospace & Defense,600562,国睿科技,16.64,15.74,16.52,16.51,18.18,16.27,16.23,15.67,15.66,15.42,15.42,16.94,8.62,3.93,5.69,-46.43,True,False,13.13
Producer Manufacturing,Electrical Products,600872,中炬高新,36.72,37.90,37.89,38.02,41.33,35.13,35.03,34.43,34.41,31.74,31.73,10.53,9.74,10.72,11.57,-94.27,True,False,-3.93
Non-Energy Minerals,Construction Materials,688398,赛特新材,35.15,34.66,36.55,36.69,40.94,34.93,34.85,32.85,32.80,31.55,31.58,9.45,7.36,6.06,7.94,-108.01,True,False,-4.15
Consumer Durables,Electronics/Appliances,300847,中船汉光,16.20,15.65,17.04,17.12,19.75,15.33,15.23,13.81,13.78,13.28,13.27,6.13,4.73,2.47,4.84,-149.02,True,False,-4.25
Non-Energy Minerals,Other Metals/Minerals,688456,有研粉材,31.42,29.70,32.06,32.12,36.07,31.35,31.27,30.28,30.25,27.06,27.04,14.64,10.53,7.10,11.82,-104.52,True,False,-7.31
Consumer Services,Publishing: Books/Magazines,601858,中国科传,11.35,11.21,11.74,11.78,14.74,9.90,9.82,8.67,8.64,8.34,8.33,18.31,16.15,11.28,20.64,-116.39,True,False,-8.79
Non-Energy Minerals,Precious Metals,603979,金诚信,25.44,24.71,25.84,25.88,29.20,24.16,24.06,22.15,22.10,21.51,21.51,12.06,10.55,6.94,14.33,-71.67,True,False,-9.51
Industrial Services,Oilfield Services/Equipment,603036,如通股份,10.70,10.45,10.85,10.86,12.17,10.28,10.26,9.79,9.78,9.26,9.28,13.84,10.85,7.49,13.72,-57.64,True,False,-10.12
Process Industries,Chemicals: Specialty,603212,赛伍技术,30.29,27.54,30.85,30.91,36.70,29.64,29.48,26.60,26.55,24.65,24.63,13.41,6.90,3.54,4.16,-90.93,True,False,-11.37
Process Industries,Textiles,300876,蒙泰高新,29.47,28.06,29.69,29.71,32.03,29.34,29.28,28.87,28.82,26.15,26.15,14.85,8.86,4.24,7.28,-84.17,True,False,-11.65
Producer Manufacturing,Industrial Machinery,688355,明志科技,33.82,30.44,34.27,34.31,39.71,32.99,32.86,29.38,29.27,25.53,25.52,15.03,7.27,1.46,5.12,-87.47,True,False,-13.22
Producer Manufacturing,Electrical Products,002979,雷赛智能,23.08,21.79,23.18,23.19,26.00,21.89,21.82,20.90,20.90,19.66,19.66,13.57,8.21,5.11,7.61,-76.85,True,False,-28.95
Technology Services,Packaged Software,600633,浙数文化,8.35,8.22,8.36,8.36,9.69,7.69,7.65,7.17,7.15,7.14,7.15,14.50,9.74,9.59,10.49,-72.33,True,False,-148.95
