Consumer Non-Durables,Food: Meat/Fish/Dairy,002946,新乳业,16.33,15.81,16.07,16.04,17.19,14.66,14.59,13.28,13.23,12.37,12.34,19.59,18.86,17.54,18.15,-66.50,True,False,3.24
Producer Manufacturing,Auto Parts: OEM,603586,金麒麟,15.00,14.85,15.38,15.42,16.13,14.98,14.94,14.66,14.66,14.41,14.40,18.45,14.13,12.12,12.96,-150.99,True,False,-2.98
Consumer Non-Durables,Food: Specialty/Candy,002772,众兴菌业,8.98,8.83,9.15,9.17,9.51,8.93,8.92,8.62,8.62,7.91,7.90,17.65,16.99,12.96,21.41,-113.67,True,False,-3.13
Consumer Non-Durables,Apparel/Footwear,300840,酷特智能,9.76,9.61,9.96,9.98,10.45,9.72,9.71,9.51,9.50,9.43,9.43,14.68,13.33,9.92,12.95,-107.11,True,False,-3.53
Non-Energy Minerals,Construction Materials,605086,龙高股份,22.28,21.76,22.72,22.77,23.97,22.16,22.11,21.24,21.20,20.37,20.35,13.32,11.63,5.91,13.82,-136.55,True,False,-3.83
Producer Manufacturing,Office Equipment/Supplies,603600,永艺股份,10.73,10.55,10.94,10.97,11.55,10.68,10.66,10.57,10.57,9.95,9.94,11.76,8.90,6.06,9.36,-136.08,True,False,-3.85
Consumer Non-Durables,Food: Specialty/Candy,603697,有友食品,13.86,13.71,14.35,14.40,15.88,13.38,13.35,12.34,12.30,11.93,11.92,7.37,7.07,5.04,8.91,-121.78,True,False,-4.09
Electronic Technology,Electronic Components,600817,宇通重工,12.00,11.80,12.53,12.58,14.17,11.35,11.29,10.29,10.27,10.07,10.05,12.55,10.17,7.90,8.99,-140.47,True,False,-4.11
Consumer Non-Durables,Food: Specialty/Candy,300908,仲景食品,40.11,40.23,41.02,41.12,44.14,38.76,38.72,37.22,37.19,36.54,36.51,8.66,7.12,6.58,7.91,-148.03,True,False,-4.41
Consumer Durables,Automotive Aftermarket,000589,贵州轮胎,5.32,5.22,5.44,5.46,5.87,5.22,5.21,4.95,4.94,4.81,4.80,15.33,15.31,8.76,22.09,-95.88,True,False,-4.43
Consumer Durables,Home Furnishings,002790,瑞尔特,10.28,10.07,10.62,10.65,11.85,10.15,10.11,9.37,9.35,8.63,8.61,13.34,13.03,7.72,17.94,-113.95,True,False,-4.64
Producer Manufacturing,Electrical Products,603728,鸣志电器,42.62,41.72,43.68,43.79,47.57,42.60,42.44,36.81,36.69,33.52,33.38,18.22,14.66,11.78,12.20,-63.52,True,False,-4.69
Producer Manufacturing,Trucks/Construction/Farm Machinery,605389,长龄液压,29.98,29.33,31.30,31.44,36.24,29.28,29.20,26.97,26.91,26.80,26.77,6.55,4.32,3.12,4.10,-131.41,True,False,-4.74
Process Industries,Textiles,688722,同益中,20.22,19.78,20.58,20.61,21.92,20.18,20.13,20.14,20.15,18.60,18.56,16.99,13.36,9.86,12.62,-79.71,True,False,-4.78
Producer Manufacturing,Electrical Products,300484,蓝海华腾,14.89,14.80,15.47,15.53,17.75,13.80,13.71,12.68,12.65,12.66,12.65,15.76,13.17,10.57,11.73,-131.00,True,False,-4.94
Consumer Non-Durables,Apparel/Footwear,603587,地素时尚,16.21,16.08,16.47,16.50,17.50,16.00,15.98,15.33,15.31,15.07,15.06,12.18,11.45,10.51,12.76,-99.70,True,False,-4.98
Electronic Technology,Electronic Equipment/Instruments,300445,康斯特,13.48,13.32,13.66,13.68,14.44,13.39,13.36,13.17,13.15,12.29,12.28,16.19,16.16,12.96,17.94,-84.91,True,False,-5.33
Producer Manufacturing,Industrial Machinery,603339,四方科技,14.31,14.10,14.50,14.53,15.38,13.86,13.82,13.52,13.51,12.92,12.90,19.03,15.91,11.49,15.44,-137.30,True,False,-5.46
Process Industries,Chemicals: Specialty,605020,永和股份,49.78,47.89,51.05,51.19,56.89,47.88,47.64,44.25,44.16,36.76,36.62,12.01,8.66,4.71,11.29,-95.70,True,False,-5.59
Producer Manufacturing,Industrial Machinery,300553,集智股份,69.00,67.36,69.90,70.00,74.10,67.48,67.30,62.08,61.90,49.38,49.19,14.94,12.50,10.77,14.73,-127.89,True,False,-5.66
Producer Manufacturing,Industrial Machinery,603757,大元泵业,26.04,25.82,26.45,26.50,28.41,25.00,24.88,23.42,23.44,21.88,21.82,9.99,9.96,9.25,10.82,-90.70,True,False,-5.73
Health Technology,Medical Specialties,301033,迈普医学,45.55,44.80,46.61,46.72,52.03,43.23,43.06,42.84,42.86,41.23,41.18,7.75,7.11,3.72,9.19,-118.77,True,False,-6.12
Retail Trade,Food Retail,002697,红旗连锁,5.58,5.48,5.63,5.63,5.88,5.54,5.54,5.35,5.34,5.12,5.12,16.22,11.04,9.00,10.79,-102.40,True,False,-6.34
