Distribution Services,Wholesale Distributors,688517,金冠电气,20.94,20.10,20.56,20.53,23.32,17.18,16.99,14.85,14.77,13.85,13.80,14.77,12.36,7.40,15.54,-103.71,True,False,6.34
Finance,Real Estate Development,000048,京基智农,20.32,20.26,20.90,20.96,22.15,20.29,20.24,19.04,19.01,18.64,18.63,15.80,15.19,12.11,21.44,-240.24,True,False,-3.16
Health Technology,Biotechnology,600195,中牧股份,14.14,14.22,14.67,14.72,16.02,14.09,14.04,13.54,13.55,13.17,13.16,4.80,3.75,2.92,4.21,-126.38,True,False,-3.58
Consumer Durables,Electronics/Appliances,002032,苏 泊 尔,54.09,54.10,55.23,55.35,58.48,53.73,53.63,49.82,49.71,49.54,49.56,9.27,8.18,8.27,12.04,-123.38,True,False,-3.85
Electronic Technology,Aerospace & Defense,688586,江航装备,18.23,18.46,18.55,18.59,19.54,18.16,18.12,17.54,17.52,17.37,17.36,16.17,15.15,17.13,18.89,-107.85,True,False,-4.05
Producer Manufacturing,Industrial Machinery,603611,诺力股份,20.36,19.94,21.05,21.12,23.65,19.34,19.26,18.57,18.55,17.87,17.84,8.32,7.11,4.80,10.70,-157.95,True,False,-4.80
Producer Manufacturing,Industrial Machinery,688092,爱科科技,26.97,26.72,27.20,27.22,28.46,26.72,26.65,26.07,26.06,26.07,26.06,16.08,16.05,14.47,17.28,-78.55,True,False,-6.46
Electronic Technology,Computer Processing Hardware,000977,浪潮信息,32.31,32.21,33.80,33.96,42.73,30.28,30.07,26.31,26.19,24.99,24.95,6.17,5.06,4.55,6.64,-71.10,True,False,-6.99
Commercial Services,Miscellaneous Commercial Services,601965,中国汽研,22.90,22.57,23.32,23.36,26.16,21.38,21.31,20.10,20.06,18.31,18.27,13.94,10.95,9.42,11.25,-112.90,True,False,-7.79
Producer Manufacturing,Office Equipment/Supplies,603661,恒林股份,34.91,34.14,35.42,35.47,40.14,33.05,32.92,31.74,31.72,30.80,30.76,7.24,4.80,2.96,8.27,-73.90,True,False,-10.24
Consumer Services,Restaurants,605108,同庆楼,35.13,33.85,35.26,35.27,37.63,34.97,35.01,33.87,33.78,27.81,27.73,17.20,15.72,9.06,19.59,-94.41,True,False,-19.18
