Producer Manufacturing,Electrical Products,300443,金雷股份,31.98,32.95,31.88,31.87,38.59,28.59,28.47,25.64,25.48,20.31,20.22,19.18,17.72,17.71,18.49,-27.00,True,False,64.80
Producer Manufacturing,Electrical Products,300443,金雷股份,32.11,32.95,31.89,31.87,38.59,28.60,28.47,25.64,25.48,20.31,20.22,19.63,17.87,17.71,18.49,-23.19,True,False,29.51
Producer Manufacturing,Electrical Products,300443,金雷股份,32.04,32.95,31.88,31.87,38.59,28.59,28.47,25.64,25.48,20.31,20.22,19.39,17.79,17.71,18.49,-25.25,True,False,41.91
Health Technology,Pharmaceuticals: Major,000411,英特集团,20.20,20.00,19.90,19.87,22.81,19.22,19.27,17.14,17.05,14.49,14.45,19.96,18.32,15.27,21.83,-2.81,True,False,8.76
Health Technology,Pharmaceuticals: Major,000411,英特集团,20.08,20.00,19.89,19.87,22.80,19.22,19.27,17.14,17.05,14.49,14.45,19.36,18.12,15.27,21.83,-10.30,True,False,14.40
Electronic Technology,Semiconductors,300623,捷捷微电,39.00,37.44,38.17,38.08,44.63,34.17,33.93,31.17,31.02,27.02,26.91,15.62,15.55,14.42,15.99,-13.85,True,False,6.74
Electronic Technology,Electronic Components,300739,明阳电路,26.20,25.00,25.81,25.77,28.41,24.75,24.65,22.71,22.63,21.08,21.05,18.83,18.74,16.93,21.97,4.46,True,False,5.64
Producer Manufacturing,Electrical Products,300443,金雷股份,31.66,32.95,31.85,31.87,38.58,28.59,28.47,25.63,25.48,20.31,20.22,18.08,17.36,17.71,18.49,-36.32,True,False,-36.90
Health Technology,Pharmaceuticals: Major,000411,英特集团,20.04,20.00,19.89,19.87,22.80,19.21,19.27,17.14,17.05,14.49,14.45,19.16,18.05,15.27,21.83,-12.78,True,False,18.06
Electronic Technology,Electronic Components,300739,明阳电路,26.20,25.00,25.81,25.77,28.41,24.75,24.65,22.71,22.63,21.08,21.05,18.83,18.74,16.93,21.97,4.46,True,False,5.64
Electronic Technology,Semiconductors,300623,捷捷微电,40.12,37.44,38.27,38.08,44.68,34.20,33.93,31.18,31.02,27.03,26.91,18.83,16.62,14.42,15.99,17.61,True,False,2.47
Producer Manufacturing,Electrical Products,300443,金雷股份,31.68,32.95,31.85,31.87,38.58,28.59,28.47,25.63,25.48,20.31,20.22,18.15,17.38,17.71,18.49,-35.74,True,False,-40.72
Health Technology,Pharmaceuticals: Major,000411,英特集团,19.98,20.00,19.88,19.87,22.80,19.21,19.27,17.14,17.05,14.49,14.45,18.85,17.95,15.27,21.83,-16.49,True,False,28.61
Producer Manufacturing,Electrical Products,300443,金雷股份,31.66,32.95,31.85,31.87,38.58,28.59,28.47,25.63,25.48,20.31,20.22,18.08,17.36,17.71,18.49,-36.32,True,False,-36.90
Health Technology,Pharmaceuticals: Major,000411,英特集团,19.88,20.00,19.87,19.87,22.80,19.21,19.27,17.14,17.05,14.49,14.45,18.35,17.79,15.27,21.83,-22.63,True,False,362.52
Producer Manufacturing,Electrical Products,300443,金雷股份,31.63,32.95,31.84,31.87,38.58,28.59,28.47,25.63,25.48,20.31,20.22,17.98,17.32,17.71,18.49,-37.18,True,False,-32.37
Health Technology,Pharmaceuticals: Major,000411,英特集团,20.18,20.00,19.90,19.87,22.81,19.22,19.27,17.14,17.05,14.49,14.45,19.86,18.29,15.27,21.83,-4.06,True,False,9.40
Electronic Technology,Semiconductors,300623,捷捷微电,40.28,37.44,38.29,38.08,44.70,34.20,33.93,31.18,31.02,27.03,26.91,19.28,16.77,14.42,15.99,22.00,True,False,2.22
Health Technology,Pharmaceuticals: Major,000411,英特集团,20.10,20.00,19.89,19.87,22.80,19.22,19.27,17.14,17.05,14.49,14.45,19.46,18.16,15.27,21.83,-9.06,True,False,13.05
Electronic Technology,Semiconductors,300623,捷捷微电,40.20,37.44,38.28,38.08,44.69,34.20,33.93,31.18,31.02,27.03,26.91,19.06,16.70,14.42,15.99,19.81,True,False,2.34
