Health Technology,Medical Specialties,605369,拱东医疗,129.35,126.52,129.24,129.22,143.50,115.03,114.30,108.56,108.36,98.21,97.80,18.51,17.69,14.92,26.20,-52.31,True,False,123.21
Electronic Technology,Electronic Equipment/Instruments,300800,力合科技,28.20,26.91,27.88,27.84,30.53,26.43,26.31,23.64,23.57,21.66,21.63,12.21,11.62,8.48,17.31,-18.47,True,False,7.26
Electronic Technology,Electronic Production Equipment,002859,洁美科技,34.40,34.20,35.77,35.92,38.98,34.05,33.91,31.89,31.87,31.34,31.31,13.91,13.24,12.82,14.66,-152.57,True,False,-3.34
Industrial Services,Engineering & Construction,603637,镇海股份,9.42,9.75,10.01,10.07,11.55,9.05,9.00,8.30,8.28,7.79,7.78,14.56,14.47,14.35,14.37,-136.11,True,False,-3.59
Distribution Services,Wholesale Distributors,300893,松原股份,35.36,34.76,36.46,36.57,39.61,34.95,34.74,28.65,28.52,25.55,25.49,19.85,19.81,13.67,26.00,-72.27,True,False,-3.88
Non-Energy Minerals,Other Metals/Minerals,002182,云海金属,21.83,21.56,22.69,22.78,25.35,21.40,21.33,20.21,20.13,16.04,15.99,16.77,14.15,12.70,13.30,-100.33,True,False,-4.09
Producer Manufacturing,Auto Parts: OEM,603982,泉峰汽车,40.79,38.73,43.06,43.29,51.03,40.68,40.45,31.03,30.78,23.68,23.55,14.01,8.80,5.48,11.56,-91.61,True,False,-4.52
Consumer Durables,Home Furnishings,002790,瑞尔特,9.23,8.94,9.48,9.51,10.50,8.98,8.92,7.55,7.52,6.54,6.52,13.57,12.88,10.98,12.83,-112.33,True,False,-5.10
Electronic Technology,Telecommunications Equipment,600764,中国海防,36.71,35.61,37.51,37.59,41.42,35.09,34.88,31.83,31.76,29.77,29.72,14.82,11.42,6.24,18.94,-84.37,True,False,-5.89
Producer Manufacturing,Auto Parts: OEM,603730,岱美股份,22.74,21.90,23.01,23.04,24.70,22.45,22.37,19.88,19.82,18.99,18.97,19.40,18.99,10.27,25.86,-47.73,True,False,-7.19
Finance,Real Estate Development,000628,高新发展,10.74,10.68,10.99,11.01,12.83,10.19,10.13,9.23,9.20,8.88,8.88,18.46,18.40,17.03,18.89,-72.74,True,False,-8.52
Producer Manufacturing,Electrical Products,000922,佳电股份,11.93,11.48,12.11,12.13,13.47,11.85,11.80,10.61,10.57,9.11,9.09,18.28,11.03,7.07,8.79,-69.72,True,False,-8.70
Producer Manufacturing,Auto Parts: OEM,603006,联明股份,10.88,10.61,11.03,11.04,12.55,10.86,10.82,9.88,9.86,9.55,9.54,15.03,13.17,9.04,12.83,-63.90,True,False,-11.44
