Electronic Technology,Electronic Components,300739,明阳电路,25.71,25.01,25.70,25.69,28.36,24.81,24.72,22.76,22.70,21.11,21.08,16.09,14.89,11.66,16.35,-31.86,True,False,189.38
Producer Manufacturing,Electrical Products,601615,明阳智能,16.66,16.19,16.93,16.96,20.16,16.12,16.09,14.99,14.94,13.18,13.16,19.08,15.63,13.53,16.14,-46.58,True,False,-12.86
Consumer Non-Durables,Food: Specialty/Candy,000911,南宁糖业,8.06,7.79,8.36,8.39,9.46,8.06,8.04,7.33,7.32,7.11,7.10,11.82,10.30,10.02,10.74,-89.03,True,False,-4.74
Process Industries,Chemicals: Specialty,300437,清水源,12.97,12.83,13.12,13.13,14.60,12.56,12.53,11.60,11.57,11.03,11.01,15.51,13.50,12.23,14.63,-68.83,True,False,-11.03
Process Industries,Industrial Specialties,300200,高盟新材,14.27,13.95,14.42,14.44,16.27,13.52,13.45,12.11,12.07,10.16,10.13,16.16,12.77,10.45,13.41,-52.66,True,False,-13.26
Process Industries,Chemicals: Specialty,603599,广信股份,19.38,19.48,19.46,19.47,21.23,18.67,18.63,18.00,17.97,16.80,16.77,17.73,14.76,13.28,17.63,-32.89,True,False,-22.97
Process Industries,Industrial Specialties,300200,高盟新材,14.53,13.95,14.45,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,19.04,13.73,10.45,13.41,-27.15,True,False,20.70
Process Industries,Chemicals: Specialty,603599,广信股份,19.34,19.48,19.46,19.47,21.23,18.67,18.63,18.00,17.97,16.80,16.77,17.36,14.63,13.28,17.63,-36.78,True,False,-16.20
Process Industries,Chemicals: Specialty,300437,清水源,13.03,12.83,13.12,13.13,14.60,12.56,12.53,11.60,11.57,11.03,11.01,16.52,13.84,12.23,14.63,-60.82,True,False,-16.75
Process Industries,Chemicals: Specialty,603599,广信股份,19.56,19.48,19.48,19.47,21.24,18.68,18.63,18.01,17.97,16.80,16.77,19.39,15.31,13.28,17.63,-15.07,True,False,20.39
Process Industries,Industrial Specialties,300200,高盟新材,14.55,13.95,14.45,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,19.26,13.81,10.45,13.41,-25.15,True,False,16.84
Health Technology,Medical Specialties,688333,铂力特,119.50,117.61,118.04,117.88,140.47,105.81,105.50,87.90,87.22,71.22,70.90,19.78,19.64,16.64,21.94,-14.46,True,False,14.34
Electronic Technology,Aerospace & Defense,300627,华测导航,24.65,24.08,24.82,24.84,26.84,24.63,24.66,23.60,23.55,21.23,21.19,18.44,13.18,7.80,17.40,-47.09,True,False,-12.92
Process Industries,Chemicals: Specialty,300437,清水源,13.10,12.83,13.13,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,17.70,14.23,12.23,14.63,-51.37,True,False,-49.07
Process Industries,Chemicals: Specialty,603599,广信股份,19.48,19.48,19.47,19.47,21.23,18.68,18.63,18.01,17.97,16.80,16.77,18.65,15.06,13.28,17.63,-23.06,True,False,178.56
Process Industries,Industrial Specialties,300200,高盟新材,14.52,13.95,14.44,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,18.93,13.70,10.45,13.41,-28.14,True,False,23.32
Process Industries,Chemicals: Specialty,300437,清水源,13.08,12.83,13.13,13.13,14.60,12.56,12.53,11.60,11.57,11.03,11.01,17.36,14.12,12.23,14.63,-54.08,True,False,-31.25
Process Industries,Chemicals: Specialty,603599,广信股份,19.48,19.48,19.47,19.47,21.23,18.68,18.63,18.01,17.97,16.80,16.77,18.65,15.06,13.28,17.63,-23.06,True,False,178.56
Process Industries,Industrial Specialties,300200,高盟新材,14.48,13.95,14.44,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,18.49,13.55,10.45,13.41,-32.12,True,False,45.99
Health Technology,Medical Specialties,688333,铂力特,119.39,117.61,118.03,117.88,140.47,105.81,105.50,87.90,87.22,71.22,70.90,19.65,19.60,16.64,21.94,-15.40,True,False,15.46
Process Industries,Chemicals: Specialty,300437,清水源,13.08,12.83,13.13,13.13,14.60,12.56,12.53,11.60,11.57,11.03,11.01,17.36,14.12,12.23,14.63,-54.08,True,False,-31.25
Health Technology,Medical Specialties,688333,铂力特,119.42,117.61,118.03,117.88,140.47,105.81,105.50,87.90,87.22,71.22,70.90,19.69,19.61,16.64,21.94,-15.15,True,False,15.14
Process Industries,Chemicals: Specialty,603599,广信股份,19.43,19.48,19.47,19.47,21.23,18.68,18.63,18.00,17.97,16.80,16.77,18.19,14.91,13.28,17.63,-28.00,True,False,-50.92
Process Industries,Chemicals: Specialty,300437,清水源,13.11,12.83,13.13,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,17.87,14.29,12.23,14.63,-50.01,True,False,-69.19
Process Industries,Industrial Specialties,300200,高盟新材,14.43,13.95,14.44,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,17.94,13.36,10.45,13.41,-37.06,True,False,-293.74
Electronic Technology,Telecommunications Equipment,000555,神州信息,18.17,17.56,18.15,18.15,19.86,17.99,17.97,17.13,17.09,16.60,16.58,14.68,14.33,8.89,21.71,-5.63,True,False,109.64
Consumer Non-Durables,Food: Specialty/Candy,000911,南宁糖业,8.11,7.79,8.36,8.39,9.46,8.06,8.04,7.33,7.32,7.11,7.10,12.76,10.61,10.02,10.74,-81.52,True,False,-5.38
Process Industries,Industrial Specialties,300200,高盟新材,14.32,13.95,14.43,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,16.72,12.96,10.45,13.41,-47.82,True,False,-18.45
Process Industries,Chemicals: Specialty,603599,广信股份,19.40,19.48,19.46,19.47,21.23,18.68,18.63,18.00,17.97,16.80,16.77,17.91,14.82,13.28,17.63,-30.94,True,False,-29.30
Process Industries,Chemicals: Specialty,300437,清水源,13.09,12.83,13.13,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,17.53,14.18,12.23,14.63,-52.72,True,False,-38.13
Consumer Non-Durables,Food: Specialty/Candy,000911,南宁糖业,8.18,7.79,8.37,8.39,9.46,8.06,8.04,7.33,7.32,7.11,7.10,14.09,11.06,10.02,10.74,-70.83,True,False,-6.80
Process Industries,Chemicals: Specialty,300437,清水源,13.09,12.83,13.13,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,17.53,14.18,12.23,14.63,-52.72,True,False,-38.13
Process Industries,Industrial Specialties,300200,高盟新材,14.39,13.95,14.43,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,17.49,13.22,10.45,13.41,-40.99,True,False,-44.32
Process Industries,Chemicals: Specialty,603599,广信股份,19.45,19.48,19.47,19.47,21.23,18.68,18.63,18.01,17.97,16.80,16.77,18.37,14.97,13.28,17.63,-26.03,True,False,-102.99
Process Industries,Chemicals: Specialty,300437,清水源,13.16,12.83,13.14,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,18.71,14.57,12.23,14.63,-43.17,True,False,60.89
Process Industries,Industrial Specialties,300200,高盟新材,14.47,13.95,14.44,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,18.38,13.51,10.45,13.41,-33.11,True,False,60.23
Consumer Non-Durables,Food: Specialty/Candy,000911,南宁糖业,8.19,7.79,8.37,8.39,9.46,8.06,8.04,7.33,7.32,7.11,7.10,14.28,11.12,10.02,10.74,-69.30,True,False,-7.09
Process Industries,Chemicals: Specialty,603599,广信股份,19.43,19.48,19.47,19.47,21.23,18.68,18.63,18.00,17.97,16.80,16.77,18.19,14.91,13.28,17.63,-28.00,True,False,-50.92
Electronic Technology,Telecommunications Equipment,000555,神州信息,18.13,17.56,18.15,18.15,19.85,17.99,17.97,17.13,17.09,16.60,16.58,14.29,14.20,8.89,21.71,-9.48,True,False,-82.80
Consumer Non-Durables,Food: Specialty/Candy,000911,南宁糖业,8.20,7.79,8.37,8.39,9.46,8.06,8.04,7.33,7.32,7.11,7.10,14.47,11.18,10.02,10.74,-67.75,True,False,-7.40
Process Industries,Chemicals: Specialty,300437,清水源,13.10,12.83,13.13,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,17.70,14.23,12.23,14.63,-51.37,True,False,-49.07
Process Industries,Chemicals: Specialty,603599,广信股份,19.45,19.48,19.47,19.47,21.23,18.68,18.63,18.01,17.97,16.80,16.77,18.37,14.97,13.28,17.63,-26.03,True,False,-102.99
Process Industries,Industrial Specialties,300200,高盟新材,14.42,13.95,14.44,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,17.82,13.33,10.45,13.41,-38.05,True,False,-120.89
