Health Services,Medical/Nursing Services,688315,诺禾致源,32.29,30.35,31.99,31.96,34.88,31.33,31.25,29.15,29.04,28.00,27.94,19.08,12.30,7.13,9.68,-58.47,True,False,8.57
Producer Manufacturing,Industrial Machinery,603289,泰瑞机器,11.72,11.33,11.62,11.61,12.45,10.85,10.81,10.60,10.57,10.34,10.33,16.01,12.02,9.47,10.31,-66.20,True,False,7.17
Retail Trade,Drugstore Chains,301017,漱玉平民,20.43,19.76,20.19,20.17,21.56,19.10,19.09,18.44,18.40,17.81,17.80,10.21,9.72,7.18,9.81,-67.90,True,False,4.79
Producer Manufacturing,Industrial Machinery,301030,仕净科技,46.70,44.35,45.57,45.45,49.40,43.25,43.13,41.28,41.13,33.94,33.82,18.49,13.87,8.83,15.78,-41.07,True,False,2.39
Producer Manufacturing,Industrial Machinery,300415,伊之密,22.96,23.30,23.77,23.86,26.38,21.54,21.43,21.02,20.97,20.14,20.08,10.85,10.26,11.17,13.43,-135.67,True,False,-4.23
Non-Energy Minerals,Other Metals/Minerals,601958,金钼股份,13.27,13.25,13.68,13.73,15.22,12.80,12.75,11.20,11.14,9.78,9.75,8.36,8.31,7.18,9.77,-129.94,True,False,-4.70
Producer Manufacturing,Industrial Machinery,000821,京山轻机,23.19,23.06,23.76,23.82,26.46,21.34,21.24,20.44,20.38,19.15,19.07,11.91,11.79,9.19,12.24,-143.81,True,False,-5.70
Electronic Technology,Electronic Production Equipment,002384,东山精密,28.48,28.12,28.98,29.03,31.45,27.10,27.01,26.45,26.39,24.92,24.87,8.93,8.21,6.07,9.37,-116.69,True,False,-5.95
Health Technology,Medical Specialties,688161,威高骨科,63.80,62.58,64.88,65.00,70.76,61.77,61.63,61.12,61.10,55.75,55.64,10.45,7.99,4.72,8.55,-108.38,True,False,-6.43
Producer Manufacturing,Industrial Machinery,603283,赛腾股份,39.69,39.04,40.23,40.29,43.67,38.14,37.98,36.47,36.27,29.55,29.43,15.09,15.07,13.11,16.34,-81.30,True,False,-7.34
Producer Manufacturing,Electrical Products,605222,起帆电缆,28.44,28.28,28.77,28.80,31.02,27.94,27.88,27.25,27.18,24.19,24.14,14.66,12.93,9.49,16.31,-64.08,True,False,-7.93
Consumer Non-Durables,Food: Major Diversified,605089,味知香,77.81,77.10,77.97,77.98,82.67,73.18,72.90,64.68,64.41,61.68,61.60,13.38,12.79,9.72,16.60,-127.56,True,False,-30.95
Electronic Technology,Electronic Equipment/Instruments,688628,优利德,40.01,38.49,40.10,40.11,44.07,37.36,37.18,33.98,33.81,31.03,30.95,16.85,15.89,12.73,20.34,-92.72,True,False,-45.11
