Producer Manufacturing,Building Products,002135,东南网架,11.03,10.77,10.64,10.60,13.06,9.21,9.15,8.07,8.03,7.40,7.39,19.05,16.00,11.10,19.37,-11.28,True,False,5.22
Producer Manufacturing,Industrial Machinery,603279,景津环保,35.43,35.20,37.75,38.00,42.82,35.04,34.81,29.08,28.98,24.48,24.41,12.19,11.56,9.31,13.51,-176.67,True,False,-3.18
Process Industries,Chemicals: Agricultural,000792,盐湖股份,33.29,33.30,35.80,36.07,43.72,27.21,26.73,18.17,17.93,13.11,12.98,14.05,13.13,9.35,14.48,-160.85,True,False,-4.15
Producer Manufacturing,Industrial Machinery,688516,奥特维,198.00,202.17,208.32,209.40,246.20,186.74,185.55,144.67,143.50,107.81,107.19,18.68,18.39,16.53,19.55,-134.62,True,False,-4.67
Producer Manufacturing,Industrial Machinery,603185,上机数控,267.00,257.18,282.11,283.70,346.29,266.39,265.33,212.04,210.76,175.59,174.68,10.14,8.66,4.64,10.56,-109.82,True,False,-5.25
Transportation,Air Freight/Couriers,603565,中谷物流,36.65,34.90,37.50,37.59,41.41,36.36,36.20,32.96,32.82,27.43,27.34,18.82,16.46,12.66,16.84,-50.32,True,False,-5.62
Non-Energy Minerals,Other Metals/Minerals,600961,株冶集团,11.07,11.28,11.61,11.66,14.25,9.81,9.73,8.10,8.05,7.40,7.38,15.38,13.67,12.40,13.11,-128.92,True,False,-5.93
Industrial Services,Engineering & Construction,300284,苏交科,6.86,6.73,6.98,6.99,7.63,6.66,6.64,6.18,6.16,6.07,6.07,16.44,13.26,10.32,13.01,-64.48,True,False,-6.62
Electronic Technology,Electronic Production Equipment,300316,晶盛机电,68.00,68.24,69.65,69.83,79.34,64.77,64.46,54.17,53.87,44.61,44.41,14.57,13.33,11.02,15.52,-82.22,True,False,-6.86
Producer Manufacturing,Industrial Machinery,688558,国盛智科,52.90,54.29,54.57,54.74,64.45,48.88,48.67,43.24,43.11,37.43,37.33,9.01,8.73,9.50,11.86,-104.99,True,False,-6.93
Producer Manufacturing,Metal Fabrication,300767,震安科技,100.00,98.24,102.35,102.60,118.11,98.14,97.80,87.36,86.98,72.43,72.18,13.62,11.54,9.63,10.23,-62.74,True,False,-7.69
Technology Services,Information Technology Services,300229,拓尔思,10.36,10.68,10.59,10.61,12.20,10.31,10.30,9.60,9.58,9.44,9.44,18.15,14.83,13.61,14.30,-67.56,True,False,-8.06
Industrial Services,Oilfield Services/Equipment,688599,天合光能,51.10,50.44,52.47,52.62,63.15,48.24,47.89,34.92,34.58,27.72,27.57,19.29,15.91,12.08,15.06,-81.30,True,False,-8.77
Electronic Technology,Semiconductors,000925,众合科技,9.20,8.90,9.23,9.24,10.06,8.84,8.81,8.19,8.17,7.34,7.33,18.97,16.34,12.98,15.84,-54.38,True,False,-26.68
