Technology Services,Packaged Software,300532,今天国际,15.06,14.93,14.97,14.96,16.42,14.53,14.50,13.60,13.55,12.01,11.98,16.84,12.52,9.69,12.59,-20.16,True,False,15.81
Non-Energy Minerals,Precious Metals,600988,赤峰黄金,19.98,19.30,19.82,19.80,21.98,18.06,17.99,17.46,17.48,16.88,16.87,16.36,12.15,6.85,13.41,-75.43,True,False,12.57
Producer Manufacturing,Electrical Products,003031,中瓷电子,94.02,96.99,100.58,101.28,119.39,93.42,92.85,75.17,74.84,69.71,69.48,15.24,13.10,10.30,19.37,-124.86,True,False,-3.87
Non-Energy Minerals,Other Metals/Minerals,301071,力量钻石,194.57,192.67,204.65,205.72,235.19,190.86,190.31,164.27,163.69,151.64,151.52,10.95,9.36,7.29,10.87,-136.14,True,False,-4.03
Process Industries,Industrial Specialties,300487,蓝晓科技,76.16,75.67,79.44,79.78,91.37,73.09,72.79,61.53,61.24,60.94,60.82,6.63,6.19,4.64,7.98,-130.39,True,False,-4.64
Producer Manufacturing,Industrial Machinery,605060,联德股份,22.39,22.63,23.30,23.40,26.65,21.78,21.70,19.68,19.65,19.20,19.18,9.25,7.29,7.07,8.50,-119.22,True,False,-4.67
Producer Manufacturing,Electrical Products,002276,万马股份,9.67,9.73,10.20,10.25,12.19,9.49,9.45,8.24,8.21,8.19,8.18,7.94,6.14,5.23,6.83,-104.32,True,False,-4.78
Process Industries,Chemicals: Specialty,300848,美瑞新材,26.71,27.30,28.03,28.17,33.49,24.32,24.17,21.28,21.21,21.00,20.96,7.81,7.11,6.49,7.51,-115.13,True,False,-5.12
Energy Minerals,Coal,600348,华阳股份,19.53,19.19,20.15,20.22,23.04,18.81,18.69,15.40,15.33,13.45,13.41,14.29,10.57,9.22,9.86,-100.31,True,False,-5.64
Producer Manufacturing,Industrial Machinery,603629,利通电子,19.37,19.34,19.90,19.95,22.54,18.97,18.90,16.69,16.64,16.26,16.23,19.96,15.70,12.80,16.25,-78.27,True,False,-6.00
Producer Manufacturing,Industrial Machinery,688559,海目星,84.25,79.50,87.72,88.09,106.93,83.35,83.26,73.04,72.77,64.80,64.70,13.43,9.42,7.86,8.95,-87.28,True,False,-6.53
Producer Manufacturing,Industrial Machinery,301018,申菱环境,41.78,39.88,43.41,43.59,53.15,38.61,38.31,30.72,30.52,29.17,29.12,18.67,10.91,9.07,9.59,-120.49,True,False,-6.95
Electronic Technology,Electronic Equipment/Instruments,300416,苏试试验,27.46,27.06,27.94,27.99,31.00,26.40,26.32,24.16,24.10,23.52,23.49,17.25,15.59,10.94,18.86,-112.32,True,False,-7.33
Producer Manufacturing,Industrial Machinery,002903,宇环数控,21.60,21.31,22.59,22.70,30.01,19.60,19.47,16.71,16.63,16.44,16.41,9.30,5.40,4.97,6.35,-75.31,True,False,-8.49
Process Industries,Chemicals: Specialty,600063,皖维高新,8.35,8.15,8.60,8.62,10.60,8.12,8.10,7.42,7.40,6.70,6.69,7.55,4.64,3.95,4.06,-78.57,True,False,-9.19
Process Industries,Chemicals: Specialty,603379,三美股份,27.98,26.61,28.44,28.49,32.39,27.19,27.08,23.77,23.69,23.18,23.16,17.57,9.18,6.31,7.16,-96.00,True,False,-9.55
Process Industries,Chemicals: Agricultural,000731,四川美丰,9.93,9.56,9.96,9.97,10.93,9.61,9.60,9.42,9.42,9.30,9.29,14.37,10.62,4.73,16.98,-45.58,True,False,-29.06
