Consumer Non-Durables,Food: Specialty/Candy,000911,南宁糖业,8.20,7.79,8.37,8.39,9.46,8.06,8.04,7.33,7.32,7.11,7.10,14.47,11.18,10.02,10.74,-67.75,True,False,-7.40
Process Industries,Chemicals: Specialty,300437,清水源,13.10,12.83,13.13,13.13,14.60,12.57,12.53,11.60,11.57,11.03,11.01,17.70,14.23,12.23,14.63,-51.37,True,False,-49.07
Process Industries,Chemicals: Specialty,603599,广信股份,19.45,19.48,19.47,19.47,21.23,18.68,18.63,18.01,17.97,16.80,16.77,18.37,14.97,13.28,17.63,-26.03,True,False,-103.00
Process Industries,Industrial Specialties,300200,高盟新材,14.42,13.95,14.44,14.44,16.27,13.53,13.45,12.11,12.07,10.16,10.13,17.82,13.33,10.45,13.41,-38.05,True,False,-120.89
Transportation,Other Transportation,603128,华贸物流,7.16,7.16,7.46,7.49,8.67,7.10,7.09,6.44,6.42,5.41,5.40,14.14,10.81,8.45,13.30,-83.22,True,False,-5.01
Transportation,Air Freight/Couriers,603535,嘉诚国际,46.62,47.20,47.91,48.04,54.48,43.74,43.29,32.57,32.28,24.53,24.39,12.31,10.81,10.43,14.09,-89.71,True,False,-6.11
Electronic Technology,Electronic Equipment/Instruments,002819,东方中科,34.14,34.49,34.83,34.90,39.04,31.75,31.60,28.38,28.27,26.54,26.51,15.45,10.71,10.69,11.05,-70.26,True,False,-7.14
Industrial Services,Engineering & Construction,300712,永福股份,16.59,16.44,17.02,17.07,20.03,16.08,16.05,15.33,15.31,13.79,13.77,15.02,12.90,9.78,16.02,-41.91,True,False,-7.95
Electronic Technology,Electronic Components,002913,奥士康,63.66,63.58,64.64,64.75,72.25,63.50,63.43,60.84,60.78,58.89,58.87,14.43,10.06,7.65,10.97,-63.06,True,False,-8.75
Producer Manufacturing,Trucks/Construction/Farm Machinery,600761,安徽合力,14.40,14.23,14.65,14.67,16.65,13.59,13.58,12.01,11.96,10.76,10.73,14.79,14.08,10.85,18.26,-52.79,True,False,-9.11
