Electronic Technology,Electronic Equipment/Instruments,300114,中航电测,50.38,48.90,50.31,50.31,62.30,35.29,34.49,22.92,22.51,17.02,16.82,10.14,7.20,5.11,6.65,-62.93,True,False,183.10
Process Industries,Textiles,000726,鲁 泰Ａ,8.29,8.14,8.29,8.29,8.71,8.08,8.06,7.92,7.90,7.73,7.72,15.90,12.14,7.18,12.14,-73.01,True,False,164.51
Producer Manufacturing,Office Equipment/Supplies,603600,永艺股份,10.84,10.46,10.83,10.83,11.61,10.75,10.73,10.60,10.59,9.99,9.98,16.31,11.03,4.97,9.38,-69.38,True,False,102.52
Retail Trade,Food Retail,002697,红旗连锁,5.59,5.39,5.58,5.58,5.88,5.54,5.54,5.38,5.37,5.13,5.13,15.08,11.37,5.76,11.02,-68.67,True,False,29.88
Commercial Services,Miscellaneous Commercial Services,605098,行动教育,36.30,34.83,36.17,36.16,39.31,34.51,34.36,31.69,31.59,29.03,28.98,12.58,9.37,4.48,10.21,-69.68,True,False,23.11
Technology Services,Information Technology Services,688066,航天宏图,96.00,93.06,95.63,95.59,103.34,92.84,92.71,88.40,88.28,81.49,81.32,17.71,13.23,9.18,16.80,-31.36,True,False,19.59
Consumer Durables,Home Furnishings,603180,金牌厨柜,39.80,37.56,38.97,38.88,44.15,37.00,36.77,32.59,32.45,29.38,29.31,16.40,9.98,4.78,8.37,-56.49,True,False,5.24
Producer Manufacturing,Industrial Machinery,002849,威星智能,21.34,20.55,21.85,21.90,23.22,21.27,21.23,19.83,19.77,16.31,16.26,16.69,14.93,10.02,14.49,-204.71,True,False,-3.69
Health Technology,Pharmaceuticals: Other,300791,仙乐健康,37.05,37.10,37.76,37.83,39.71,37.01,36.98,34.66,34.55,31.44,31.38,15.31,14.12,13.22,16.37,-151.87,True,False,-3.77
Process Industries,Chemicals: Specialty,300848,美瑞新材,38.22,38.13,39.58,39.73,43.92,35.78,35.56,30.49,30.36,26.77,26.68,11.76,9.38,6.41,9.48,-146.80,True,False,-4.18
Health Technology,Medical Specialties,300049,福瑞股份,30.34,30.32,31.48,31.60,35.15,29.89,29.77,25.58,25.49,20.89,20.81,15.57,12.06,10.45,16.20,-158.68,True,False,-4.23
Consumer Non-Durables,Household/Personal Care,003006,百亚股份,18.14,17.94,18.61,18.66,20.19,17.75,17.66,15.39,15.29,13.04,13.00,18.47,12.33,12.57,14.51,-152.50,True,False,-4.36
Technology Services,Information Technology Services,688768,容知日新,132.61,134.77,135.19,135.46,144.92,129.34,128.95,119.96,119.62,107.07,106.78,17.22,17.03,17.88,21.34,-111.94,True,False,-4.77
Health Technology,Pharmaceuticals: Major,002332,仙琚制药,12.62,12.38,12.79,12.81,13.53,12.49,12.46,11.66,11.63,10.50,10.48,14.32,12.81,9.14,13.28,-122.40,True,False,-5.33
Producer Manufacturing,Electrical Products,002276,万马股份,9.80,9.69,10.04,10.06,11.09,9.69,9.66,9.39,9.39,9.18,9.17,13.38,8.78,6.59,7.16,-93.12,True,False,-5.41
Process Industries,Chemicals: Specialty,600160,巨化股份,17.51,17.33,17.87,17.91,19.51,17.25,17.22,16.93,16.92,15.87,15.84,12.78,9.05,6.91,7.97,-96.81,True,False,-5.54
Electronic Technology,Telecommunications Equipment,002835,同为股份,15.38,15.13,15.79,15.83,17.68,14.89,14.80,13.18,13.14,11.92,11.89,9.63,7.12,5.37,6.31,-89.17,True,False,-5.64
Electronic Technology,Electronic Components,600817,宇通重工,11.94,11.70,12.28,12.32,13.87,11.58,11.52,10.39,10.36,10.09,10.09,11.38,7.85,5.21,6.56,-95.36,True,False,-5.65
Producer Manufacturing,Electrical Products,300484,蓝海华腾,14.54,14.05,15.08,15.14,17.62,14.10,14.02,12.78,12.75,12.72,12.70,13.36,8.49,4.52,7.80,-121.92,True,False,-5.69
Producer Manufacturing,Industrial Machinery,605060,联德股份,27.87,27.27,28.15,28.17,29.76,27.69,27.66,27.37,27.34,24.35,24.30,15.46,11.97,6.43,16.23,-103.05,True,False,-6.84
Electronic Technology,Electronic Equipment/Instruments,603100,川仪股份,37.40,36.56,37.89,37.94,40.86,35.12,34.98,33.51,33.48,27.11,27.00,18.91,17.42,6.87,27.63,-152.31,True,False,-7.10
Producer Manufacturing,Industrial Machinery,603901,永创智能,16.93,16.50,17.11,17.13,18.26,16.92,16.90,16.03,15.99,14.59,14.56,14.62,11.51,5.27,13.33,-101.24,True,False,-7.51
Electronic Technology,Electronic Equipment/Instruments,688160,步科股份,40.33,38.76,40.77,40.81,43.65,38.85,38.66,36.03,35.97,34.89,34.80,16.85,10.91,6.35,8.04,-162.55,True,False,-7.57
Health Technology,Medical Specialties,688656,浩欧博,39.59,39.65,40.19,40.25,44.23,38.85,38.76,37.33,37.30,37.08,37.06,14.78,12.09,10.71,12.39,-37.10,True,False,-7.79
Process Industries,Industrial Specialties,300487,蓝晓科技,94.94,91.92,95.79,95.87,101.77,90.70,90.21,83.27,83.08,76.69,76.47,19.76,18.59,9.76,27.42,-95.57,True,False,-8.09
Non-Energy Minerals,Construction Materials,688398,赛特新材,44.52,43.51,45.03,45.09,49.40,43.30,43.15,39.37,39.23,34.49,34.40,16.39,12.27,6.06,16.10,-89.70,True,False,-9.50
Electronic Technology,Electronic Components,300183,东软载波,16.47,16.26,16.56,16.57,17.38,15.57,15.49,14.38,14.34,14.19,14.17,14.88,10.19,6.16,11.96,-118.10,True,False,-10.39
Process Industries,Chemicals: Agricultural,002942,新农股份,20.60,20.62,20.73,20.74,22.37,19.17,19.09,18.24,18.20,17.80,17.78,14.51,13.00,10.46,12.56,-99.04,True,False,-13.62
