Commercial Services,Miscellaneous Commercial Services,002878,元隆雅图,24.55,24.09,24.52,24.52,26.76,24.19,24.13,22.69,22.69,21.86,21.85,17.65,13.68,10.82,12.35,-24.65,True,False,80.92
Process Industries,Industrial Specialties,601636,旗滨集团,11.72,11.40,11.59,11.57,13.48,10.23,10.16,9.34,9.29,7.42,7.39,15.21,11.26,8.61,9.16,-51.01,True,False,13.10
Producer Manufacturing,Electrical Products,300014,亿纬锂能,63.99,61.16,63.13,63.04,68.93,58.42,58.13,55.33,55.27,46.35,46.21,19.49,16.55,13.37,19.95,-22.06,True,False,5.75
Producer Manufacturing,Electrical Products,600406,国电南瑞,22.65,22.50,23.06,23.11,25.10,21.91,21.86,21.76,21.75,20.97,20.96,8.22,6.49,6.27,7.45,-99.29,True,False,-5.95
Process Industries,Industrial Specialties,300041,回天新材,15.20,15.19,15.46,15.48,16.88,15.10,15.08,14.82,14.85,14.36,14.34,8.86,8.50,8.15,10.06,-73.78,True,False,-6.59
Process Industries,Chemicals: Agricultural,603086,先达股份,17.83,17.84,17.99,18.01,19.34,17.66,17.66,17.36,17.35,16.18,16.17,14.80,12.52,13.01,13.78,-66.19,True,False,-9.18
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,39.76,39.50,40.96,41.08,53.09,33.62,33.20,25.68,25.46,19.10,18.96,11.71,10.33,9.52,10.62,-79.92,True,False,-11.14
Producer Manufacturing,Electrical Products,600406,国电南瑞,22.61,22.50,23.06,23.11,25.11,21.91,21.86,21.76,21.75,20.97,20.96,7.87,6.38,6.27,7.45,-103.23,True,False,-5.57
Process Industries,Industrial Specialties,300041,回天新材,15.24,15.19,15.46,15.48,16.88,15.10,15.08,14.82,14.85,14.36,14.34,9.47,8.70,8.15,10.06,-69.10,True,False,-7.49
Process Industries,Chemicals: Agricultural,603086,先达股份,17.79,17.84,17.99,18.01,19.34,17.66,17.66,17.36,17.35,16.18,16.17,14.08,12.28,13.01,13.78,-71.42,True,False,-7.73
Consumer Non-Durables,Beverages: Alcoholic,603919,金徽酒,39.42,39.50,40.92,41.08,53.11,33.62,33.20,25.68,25.46,19.10,18.96,10.49,9.92,9.52,10.62,-85.36,True,False,-9.10
Commercial Services,Miscellaneous Commercial Services,002878,元隆雅图,24.22,24.09,24.49,24.52,26.75,24.18,24.13,22.68,22.69,21.86,21.85,14.29,12.55,10.82,12.35,-49.66,True,False,-9.34
Process Industries,Industrial Specialties,601636,旗滨集团,11.41,11.40,11.56,11.57,13.50,10.23,10.16,9.33,9.29,7.42,7.39,10.79,9.79,8.61,9.16,-83.36,True,False,-14.30
Process Industries,Chemicals: Specialty,603599,广信股份,22.39,22.28,22.43,22.44,25.93,20.90,20.82,19.39,19.35,17.73,17.69,15.92,15.87,13.32,18.49,-36.80,True,False,-83.27
