Industrial Services,Oilfield Services/Equipment,000099,中信海直,8.21,8.03,8.16,8.16,8.53,7.83,7.82,7.74,7.72,7.23,7.22,19.41,15.45,10.76,15.66,-64.56,True,False,6.70
Process Industries,Chemicals: Specialty,600873,梅花生物,7.16,6.94,7.06,7.05,7.79,6.72,6.71,6.63,6.62,6.30,6.30,16.52,10.97,4.47,12.84,-10.88,True,False,6.51
Producer Manufacturing,Industrial Machinery,002645,华宏科技,24.30,23.86,23.64,23.58,27.77,21.17,21.05,20.68,20.63,17.51,17.45,15.68,14.44,13.16,17.49,-6.48,True,False,5.29
Process Industries,Chemicals: Specialty,300610,晨化股份,18.87,17.88,18.22,18.15,22.31,17.01,16.96,16.86,16.81,14.67,14.63,17.34,12.08,9.23,11.20,-13.18,True,False,5.27
Process Industries,Industrial Specialties,603010,万盛股份,27.80,26.94,27.39,27.34,29.83,25.38,25.30,23.47,23.41,22.02,21.99,18.31,15.67,11.27,18.65,-21.32,True,False,4.93
Producer Manufacturing,Auto Parts: OEM,002434,万里扬,14.10,13.92,14.71,14.78,17.25,14.08,14.01,11.80,11.75,9.97,9.94,9.73,9.15,7.49,11.57,-90.59,True,False,-5.15
Producer Manufacturing,Industrial Machinery,603203,快克股份,37.11,36.20,37.64,37.69,41.02,36.30,36.21,34.78,34.69,30.01,29.94,9.85,8.73,5.98,12.46,-83.30,True,False,-7.43
Health Technology,Pharmaceuticals: Major,002004,华邦健康,6.96,6.90,7.05,7.06,7.72,6.83,6.83,6.67,6.66,6.35,6.34,10.00,4.66,2.55,3.87,-76.11,True,False,-8.24
Producer Manufacturing,Auto Parts: OEM,603166,福达股份,9.32,9.35,9.39,9.39,10.27,8.80,8.77,8.71,8.69,7.69,7.67,18.67,16.67,15.78,17.04,-58.43,True,False,-14.27
Producer Manufacturing,Industrial Machinery,002158,汉钟精机,26.82,26.30,26.98,27.00,29.96,25.90,25.83,25.29,25.27,24.71,24.68,16.03,15.08,11.19,17.90,-57.01,True,False,-19.27
