Producer Manufacturing,Electrical Products,688122,西部超导,50.13,49.37,52.98,53.28,62.24,49.33,49.16,42.83,42.67,38.97,38.87,9.89,6.97,7.14,7.41,-117.64,True,False,-4.25
Producer Manufacturing,Industrial Machinery,300470,中密控股,43.74,41.96,44.28,44.34,48.53,43.69,43.70,38.55,38.38,32.53,32.44,19.88,19.00,15.55,20.13,-45.37,True,False,-8.83
Producer Manufacturing,Electrical Products,688122,西部超导,49.70,49.37,52.94,53.28,62.29,49.32,49.16,42.83,42.67,38.97,38.87,8.82,6.61,7.14,7.41,-125.79,True,False,-3.89
Process Industries,Industrial Specialties,600176,中国巨石,14.80,14.56,14.98,15.00,16.19,14.62,14.59,12.55,12.49,10.95,10.93,17.88,17.27,15.07,21.78,-52.16,True,False,-7.68
Producer Manufacturing,Electrical Products,688122,西部超导,50.40,49.37,53.00,53.28,62.22,49.34,49.16,42.84,42.67,38.97,38.87,10.56,7.19,7.14,7.41,-112.44,True,False,-4.54
Process Industries,Industrial Specialties,600176,中国巨石,14.78,14.56,14.98,15.00,16.19,14.62,14.59,12.55,12.49,10.95,10.93,17.55,17.16,15.07,21.78,-54.72,True,False,-7.09
Producer Manufacturing,Electrical Products,688122,西部超导,49.65,49.37,52.93,53.28,62.29,49.32,49.16,42.83,42.67,38.97,38.87,8.70,6.57,7.14,7.41,-126.73,True,False,-3.85
Process Industries,Industrial Specialties,600176,中国巨石,14.80,14.56,14.98,15.00,16.19,14.62,14.59,12.55,12.49,10.95,10.93,17.88,17.27,15.07,21.78,-52.16,True,False,-7.68
Producer Manufacturing,Electrical Products,688122,西部超导,49.55,49.37,52.92,53.28,62.31,49.32,49.16,42.83,42.67,38.97,38.87,8.45,6.49,7.14,7.41,-128.60,True,False,-3.78
Process Industries,Industrial Specialties,600176,中国巨石,14.76,14.56,14.98,15.00,16.20,14.62,14.59,12.55,12.49,10.95,10.93,17.22,17.05,15.07,21.78,-57.27,True,False,-6.59
Process Industries,Industrial Specialties,600176,中国巨石,14.77,14.56,14.98,15.00,16.19,14.62,14.59,12.55,12.49,10.95,10.93,17.38,17.10,15.07,21.78,-56.00,True,False,-6.83
Producer Manufacturing,Electrical Products,002706,良信电器,25.85,24.76,26.13,26.16,28.29,25.69,25.69,22.09,21.97,16.43,16.34,15.89,14.09,11.35,17.98,-69.94,True,False,-8.61
