Producer Manufacturing,Industrial Machinery,002957,科瑞技术,26.90,24.45,26.79,26.78,30.73,24.40,24.23,21.73,21.65,21.61,21.60,13.83,9.47,4.62,14.62,-44.12,True,False,34.54
Process Industries,Chemicals: Specialty,002136,安 纳 达,16.03,14.57,15.93,15.92,18.88,14.37,14.25,12.11,12.06,10.94,10.90,17.64,16.23,12.51,22.98,-25.52,True,False,27.52
Producer Manufacturing,Electrical Products,688005,容百科技,130.76,126.19,128.39,128.14,151.75,116.43,115.34,88.10,87.38,67.82,67.31,17.82,15.75,12.16,20.32,-23.01,True,False,8.86
Consumer Non-Durables,Apparel/Footwear,601566,九牧王,15.53,15.54,16.55,16.65,19.41,14.39,14.30,12.72,12.67,12.06,12.05,10.28,7.51,7.42,9.87,-139.32,True,False,-3.82
Consumer Non-Durables,Beverages: Non-Alcoholic,000848,承德露露,10.23,9.30,10.92,10.99,13.33,10.19,10.13,8.41,8.37,7.71,7.69,10.10,7.96,4.99,12.94,-86.94,True,False,-4.50
Electronic Technology,Electronic Components,300691,联合光电,16.21,15.46,16.67,16.72,18.47,15.99,15.96,14.43,14.40,14.22,14.21,16.66,15.00,12.11,23.16,-96.63,True,False,-4.92
Electronic Technology,Electronic Production Equipment,002636,金安国纪,16.39,15.67,16.98,17.04,19.60,15.84,15.77,14.23,14.17,11.37,11.33,13.13,11.08,6.43,16.81,-79.09,True,False,-5.44
Process Industries,Textiles,002080,中材科技,25.78,25.47,26.59,26.68,30.45,24.42,24.32,23.60,23.58,23.02,22.98,11.41,9.02,8.69,11.69,-92.06,True,False,-5.76
Health Technology,Biotechnology,688366,昊海生科,222.00,221.00,232.09,233.15,285.13,203.21,202.03,160.84,159.69,134.21,133.67,16.53,12.94,11.13,14.61,-101.23,True,False,-6.26
Process Industries,Chemicals: Major Diversified,600426,华鲁恒升,32.60,29.64,33.41,33.50,38.61,32.44,32.37,30.59,30.56,29.47,29.40,13.28,10.92,6.24,16.56,-60.50,True,False,-7.41
Electronic Technology,Electronic Production Equipment,300543,朗科智能,15.23,14.73,15.75,15.80,19.19,14.71,14.64,13.11,13.08,12.44,12.42,11.92,9.49,8.15,10.87,-76.56,True,False,-7.68
Non-Energy Minerals,Aluminum,603937,丽岛新材,13.20,12.81,13.53,13.56,15.98,13.07,13.03,11.50,11.46,10.85,10.84,18.31,11.57,9.54,11.61,-74.24,True,False,-8.55
Producer Manufacturing,Industrial Machinery,300415,伊之密,19.90,18.90,20.07,20.09,22.42,19.35,19.31,18.99,18.97,17.08,17.06,13.80,10.33,7.40,12.82,-50.06,True,False,-14.84
Producer Manufacturing,Industrial Machinery,688155,先惠技术,122.00,118.20,122.75,122.83,141.23,107.08,106.22,95.42,95.08,85.80,85.46,18.28,15.83,14.05,16.81,-71.40,True,False,-25.76
Producer Manufacturing,Electrical Products,002346,柘中股份,18.87,17.60,18.95,18.96,22.14,17.01,16.85,13.77,13.68,11.99,11.94,16.34,11.08,9.40,13.63,-35.29,True,False,-40.01
Producer Manufacturing,Electrical Products,603303,得邦照明,15.90,14.45,15.95,15.95,17.75,14.93,14.88,13.75,13.73,13.16,13.15,18.10,16.16,12.68,20.24,-67.65,True,False,-40.21
