Producer Manufacturing,Electrical Products,300447,全信股份,18.55,18.38,19.33,19.42,24.26,17.76,17.66,14.93,14.85,12.96,12.92,7.86,6.90,6.61,7.07,-85.05,True,False,-7.29
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.60,22.53,23.10,23.16,28.50,20.66,20.53,18.21,18.12,15.76,15.73,11.07,9.94,9.39,10.68,-75.66,True,False,-11.71
Health Technology,Pharmaceuticals: Major,300519,新光药业,22.25,22.00,22.32,22.33,28.48,20.39,20.28,18.80,18.72,16.38,16.34,12.34,11.29,8.90,14.03,-38.57,True,False,-91.01
Finance,Major Banks,601577,长沙银行,9.12,9.03,9.12,9.12,9.68,9.10,9.10,8.92,8.91,8.49,8.48,14.24,11.69,10.07,11.92,-35.48,True,False,178.57
Health Technology,Pharmaceuticals: Major,300519,新光药业,22.05,22.00,22.30,22.33,28.48,20.38,20.28,18.80,18.72,16.38,16.34,11.48,11.00,8.90,14.03,-44.48,True,False,-25.77
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.95,22.53,23.14,23.16,28.49,20.67,20.53,18.22,18.12,15.77,15.73,14.80,11.18,9.39,10.68,-62.33,True,False,-29.61
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.80,22.53,23.12,23.16,28.49,20.66,20.53,18.21,18.12,15.77,15.73,13.20,10.65,9.39,10.68,-68.07,True,False,-17.63
Health Technology,Pharmaceuticals: Major,300519,新光药业,22.05,22.00,22.30,22.33,28.48,20.38,20.28,18.80,18.72,16.38,16.34,11.48,11.00,8.90,14.03,-44.48,True,False,-25.77
Health Technology,Medical Specialties,688333,铂力特,115.09,116.47,117.59,117.85,138.02,107.65,107.37,91.16,90.51,72.70,72.42,14.14,13.44,12.71,14.21,-85.73,True,False,-9.17
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.73,22.53,23.12,23.16,28.49,20.66,20.53,18.21,18.12,15.77,15.73,12.46,10.40,9.39,10.68,-70.73,True,False,-14.93
Health Technology,Pharmaceuticals: Major,300519,新光药业,22.15,22.00,22.31,22.33,28.48,20.39,20.28,18.80,18.72,16.38,16.34,11.91,11.14,8.90,14.03,-41.53,True,False,-39.82
Health Technology,Medical Specialties,688333,铂力特,115.40,116.47,117.62,117.85,138.00,107.65,107.37,91.16,90.51,72.70,72.42,14.67,13.61,12.71,14.21,-82.59,True,False,-10.18
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.74,22.53,23.12,23.16,28.49,20.66,20.53,18.21,18.12,15.77,15.73,12.56,10.43,9.39,10.68,-70.35,True,False,-15.26
Health Technology,Pharmaceuticals: Major,300519,新光药业,22.03,22.00,22.30,22.33,28.48,20.38,20.28,18.80,18.72,16.38,16.34,11.39,10.97,8.90,14.03,-45.07,True,False,-24.11
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.72,22.53,23.12,23.16,28.49,20.66,20.53,18.21,18.12,15.77,15.73,12.35,10.36,9.39,10.68,-71.11,True,False,-14.61
Health Technology,Pharmaceuticals: Major,300519,新光药业,22.02,22.00,22.30,22.33,28.48,20.38,20.28,18.80,18.72,16.38,16.34,11.35,10.96,8.90,14.03,-45.36,True,False,-23.35
Health Technology,Medical Specialties,688333,铂力特,116.91,116.47,117.76,117.85,137.94,107.68,107.37,91.18,90.51,72.71,72.42,17.26,14.48,12.71,14.21,-67.14,True,False,-24.61
Commercial Services,Miscellaneous Commercial Services,300675,建科院,22.60,22.53,23.10,23.16,28.50,20.66,20.53,18.21,18.12,15.76,15.73,11.07,9.94,9.39,10.68,-75.66,True,False,-11.71
Health Technology,Medical Specialties,688333,铂力特,116.19,116.47,117.70,117.85,137.97,107.67,107.37,91.17,90.51,72.71,72.42,16.02,14.06,12.71,14.21,-74.54,True,False,-14.46
Health Technology,Pharmaceuticals: Major,300519,新光药业,21.91,22.00,22.29,22.33,28.48,20.38,20.28,18.80,18.72,16.38,16.34,10.87,10.80,8.90,14.03,-48.60,True,False,-17.47
Health Technology,Medical Specialties,688333,铂力特,115.02,116.47,117.58,117.85,138.02,107.65,107.37,91.16,90.51,72.70,72.42,14.02,13.40,12.71,14.21,-86.44,True,False,-8.97
Health Technology,Medical Specialties,688333,铂力特,115.46,116.47,117.63,117.85,138.00,107.65,107.37,91.16,90.51,72.70,72.42,14.77,13.65,12.71,14.21,-81.98,True,False,-10.40
Health Technology,Medical Specialties,688333,铂力特,116.10,116.47,117.69,117.85,137.97,107.67,107.37,91.17,90.51,72.70,72.42,15.87,14.01,12.71,14.21,-75.46,True,False,-13.78
Health Technology,Medical Specialties,688333,铂力特,116.38,116.47,117.71,117.85,137.96,107.67,107.37,91.17,90.51,72.71,72.42,16.35,14.17,12.71,14.21,-72.59,True,False,-16.17
