Health Technology,Pharmaceuticals: Major,605116,奥锐特,21.26,19.33,21.09,21.07,25.39,19.32,19.17,16.36,16.28,15.54,15.51,16.31,14.87,12.55,13.42,-41.83,True,False,24.18
Producer Manufacturing,Miscellaneous Manufacturing,002003,伟星股份,12.82,12.90,13.38,13.44,14.73,12.77,12.73,11.00,10.95,9.07,9.04,16.63,14.60,12.48,15.11,-107.24,True,False,-3.38
Process Industries,Chemicals: Agricultural,603585,苏利股份,18.64,18.19,19.29,19.36,21.25,18.53,18.49,17.35,17.32,16.28,16.26,11.40,10.68,7.38,13.98,-121.54,True,False,-3.99
Producer Manufacturing,Trucks/Construction/Farm Machinery,300837,浙矿股份,47.60,47.00,48.71,48.83,52.49,47.34,47.26,45.60,45.64,45.27,45.26,18.70,16.72,14.79,15.33,-100.08,True,False,-4.40
Health Technology,Pharmaceuticals: Major,300636,同和药业,21.24,19.90,22.11,22.20,25.96,21.18,21.09,18.58,18.53,17.30,17.28,12.25,6.83,2.89,4.13,-90.02,True,False,-5.44
Health Technology,Pharmaceuticals: Major,002758,浙农股份,11.01,10.54,11.28,11.31,12.65,10.99,10.98,10.49,10.47,10.10,10.09,13.38,8.74,3.78,7.91,-92.75,True,False,-6.00
Process Industries,Industrial Specialties,300214,日科化学,7.78,7.30,7.91,7.92,8.80,7.76,7.75,7.61,7.61,7.39,7.39,15.30,14.97,9.26,15.57,-49.62,True,False,-8.02
Health Technology,Pharmaceuticals: Major,300702,天宇股份,47.89,46.28,48.71,48.80,54.79,46.65,46.67,46.36,46.29,42.14,42.14,16.02,15.11,13.04,16.67,-56.28,True,False,-8.41
Producer Manufacturing,Miscellaneous Manufacturing,603311,金海高科,13.00,13.03,13.27,13.30,15.46,12.16,12.10,11.13,11.10,10.97,10.97,12.98,9.66,7.07,7.61,-88.79,True,False,-9.10
Health Technology,Pharmaceuticals: Generic,603896,寿仙谷,52.46,50.40,53.36,53.46,62.00,51.54,51.38,46.27,46.13,42.62,42.54,13.24,10.63,7.60,9.85,-59.95,True,False,-10.57
Process Industries,Chemicals: Specialty,002637,赞宇科技,18.00,17.67,18.07,18.07,19.56,17.59,17.54,16.84,16.83,16.02,16.01,15.71,11.95,9.38,10.05,-68.66,True,False,-23.80
Health Technology,Pharmaceuticals: Major,002873,新天药业,20.37,18.52,20.61,20.63,26.58,17.89,17.75,15.45,15.37,13.96,13.91,8.26,4.58,1.04,5.09,-58.77,True,False,-26.41
