Producer Manufacturing,Auto Parts: OEM,603348,文灿股份,80.19,76.75,83.40,83.74,92.56,78.17,77.77,60.98,60.49,54.60,54.42,18.72,16.30,10.44,23.42,-151.99,True,False,-3.85
Electronic Technology,Electronic Production Equipment,601231,环旭电子,16.91,16.50,17.65,17.73,19.79,16.57,16.50,14.48,14.43,14.47,14.46,7.65,6.40,4.90,7.42,-160.79,True,False,-3.86
Consumer Durables,Electronics/Appliances,002011,盾安环境,16.45,15.74,17.38,17.48,20.91,16.38,16.30,12.59,12.52,12.11,12.06,13.64,9.04,6.20,7.62,-113.09,True,False,-4.78
Producer Manufacturing,Metal Fabrication,002553,南方精工,13.73,13.21,15.05,15.19,21.21,13.16,13.09,10.82,10.77,10.68,10.66,3.35,2.68,1.70,2.51,-99.35,True,False,-5.65
Electronic Technology,Computer Processing Hardware,603327,福蓉科技,18.92,17.93,19.86,19.96,24.39,18.01,17.91,15.03,14.95,13.36,13.32,7.54,7.08,3.84,11.12,-76.66,True,False,-5.79
Electronic Technology,Electronic Components,002897,意华股份,66.83,65.03,69.67,69.97,84.81,61.32,60.94,48.37,48.01,45.84,45.72,9.15,8.84,6.39,9.80,-106.29,True,False,-6.33
Producer Manufacturing,Metal Fabrication,300771,智莱科技,15.08,14.60,15.32,15.34,16.93,14.80,14.77,13.76,13.74,13.05,13.04,15.95,14.43,11.09,15.43,-101.12,True,False,-7.85
Electronic Technology,Electronic Production Equipment,300593,新雷能,44.03,43.70,44.52,44.57,48.98,42.51,42.47,38.59,38.44,36.90,36.88,13.21,10.55,9.80,13.65,-87.27,True,False,-10.09
Non-Energy Minerals,Other Metals/Minerals,603527,众源新材,18.57,17.76,18.87,18.90,21.77,17.41,17.29,13.59,13.50,12.61,12.57,14.28,11.74,9.71,11.32,-84.25,True,False,-10.80
Process Industries,Chemicals: Agricultural,300796,贝斯美,17.37,16.90,17.50,17.51,19.00,16.64,16.59,15.30,15.26,13.94,13.91,19.90,14.46,10.80,15.76,-88.69,True,False,-12.96
Producer Manufacturing,Industrial Machinery,002871,伟隆股份,13.18,12.55,13.26,13.27,15.85,12.38,12.32,10.95,10.92,10.73,10.71,17.63,12.53,6.78,11.43,-72.41,True,False,-31.66
