Producer Manufacturing,Industrial Machinery,300720,海川智能,26.10,26.08,26.07,26.07,29.65,23.08,22.96,20.39,20.30,17.51,17.44,17.80,17.55,16.08,18.88,-24.25,True,False,138.14
Electronic Technology,Electronic Equipment/Instruments,002139,拓邦股份,8.15,8.10,8.40,8.43,9.25,7.97,7.95,7.20,7.18,6.50,6.49,11.34,11.07,10.92,12.28,-110.06,True,False,-4.30
Commercial Services,Miscellaneous Commercial Services,002878,元隆雅图,24.16,24.07,24.74,24.80,26.75,23.88,23.81,22.69,22.67,21.80,21.78,14.03,11.92,9.73,14.11,-78.46,True,False,-4.50
Consumer Non-Durables,Beverages: Alcoholic,600779,水井坊,70.60,70.00,72.66,72.87,79.92,70.21,70.13,69.43,69.36,58.85,58.73,8.94,8.74,8.88,11.13,-91.40,True,False,-4.53
Producer Manufacturing,Industrial Machinery,688139,海尔生物,72.50,70.94,75.18,75.46,84.91,70.43,70.17,69.46,69.26,54.26,54.09,13.05,12.33,11.21,13.17,-113.23,True,False,-4.63
Health Technology,Pharmaceuticals: Major,000963,华东医药,28.13,27.66,29.14,29.25,33.39,27.62,27.55,27.48,27.46,24.07,24.03,6.43,5.66,4.97,5.44,-109.93,True,False,-5.19
Process Industries,Chemicals: Specialty,300717,华信新材,20.58,20.10,21.30,21.38,25.17,20.48,20.48,18.96,18.91,16.80,16.77,15.35,10.23,8.82,8.96,-62.32,True,False,-6.35
Technology Services,Information Technology Services,603466,风语筑,23.21,23.06,23.72,23.77,26.55,21.92,21.89,20.88,20.85,17.95,17.90,7.07,6.28,6.40,9.56,-100.90,True,False,-6.58
Consumer Durables,Home Furnishings,603313,梦百合,33.42,33.23,34.07,34.14,38.52,32.09,32.00,29.81,29.72,26.42,26.37,13.58,11.00,10.08,12.41,-86.03,True,False,-7.83
Consumer Durables,Home Furnishings,603313,梦百合,34.25,33.23,34.15,34.14,38.49,32.10,32.00,29.82,29.72,26.43,26.37,17.71,12.38,10.08,12.41,-49.47,True,False,42.84
Commercial Services,Miscellaneous Commercial Services,002878,元隆雅图,24.05,24.07,24.73,24.80,26.76,23.88,23.81,22.69,22.67,21.80,21.78,13.07,11.60,9.73,14.11,-87.66,True,False,-4.01
Electronic Technology,Electronic Equipment/Instruments,002139,拓邦股份,8.17,8.10,8.41,8.43,9.24,7.97,7.95,7.20,7.18,6.50,6.49,11.87,11.24,10.92,12.28,-105.69,True,False,-4.54
Distribution Services,Electronics Distributors,002362,汉王科技,25.06,24.76,25.83,25.91,28.88,24.95,24.89,22.14,22.08,19.86,19.83,11.95,11.25,9.33,11.82,-91.44,True,False,-4.99
Consumer Durables,Electronics/Appliances,600835,上海机电,19.98,19.65,20.50,20.56,23.54,19.14,19.06,18.26,18.24,16.57,16.55,6.74,6.07,4.64,6.93,-79.78,True,False,-6.81
Producer Manufacturing,Industrial Machinery,688139,海尔生物,73.89,70.94,75.31,75.46,84.81,70.46,70.17,69.47,69.26,54.27,54.09,15.44,13.13,11.21,13.17,-86.19,True,False,-7.67
Health Technology,Pharmaceuticals: Major,000963,华东医药,28.64,27.66,29.19,29.25,33.36,27.63,27.55,27.49,27.46,24.07,24.03,10.06,6.87,4.97,5.44,-86.62,True,False,-8.52
Technology Services,Information Technology Services,603466,风语筑,23.58,23.06,23.75,23.77,26.53,21.93,21.89,20.88,20.85,17.95,17.90,10.30,7.35,6.40,9.56,-73.82,True,False,-17.10
Technology Services,Packaged Software,603039,泛微网络,95.42,92.08,97.63,97.86,105.68,95.12,95.14,92.93,92.72,77.14,76.98,13.04,11.86,8.39,17.10,-84.75,True,False,-4.64
Commercial Services,Miscellaneous Commercial Services,002878,元隆雅图,24.20,24.07,24.74,24.80,26.75,23.88,23.81,22.69,22.67,21.80,21.78,14.37,12.03,9.73,14.11,-75.09,True,False,-4.72
Producer Manufacturing,Industrial Machinery,688139,海尔生物,73.00,70.94,75.23,75.46,84.87,70.44,70.17,69.46,69.26,54.26,54.09,13.91,12.62,11.21,13.17,-103.66,True,False,-5.32
Distribution Services,Electronics Distributors,002362,汉王科技,25.15,24.76,25.83,25.91,28.88,24.95,24.89,22.14,22.08,19.86,19.83,12.94,11.58,9.33,11.82,-85.92,True,False,-5.44
Electronic Technology,Electronic Equipment/Instruments,002139,拓邦股份,8.23,8.10,8.41,8.43,9.24,7.98,7.95,7.20,7.18,6.50,6.49,13.44,11.77,10.92,12.28,-92.37,True,False,-5.53
Process Industries,Chemicals: Specialty,300717,华信新材,20.50,20.10,21.30,21.38,25.17,20.48,20.48,18.96,18.91,16.80,16.77,14.97,10.10,8.82,8.96,-65.86,True,False,-5.87
Consumer Durables,Electronics/Appliances,600835,上海机电,19.98,19.65,20.50,20.56,23.54,19.14,19.06,18.26,18.24,16.57,16.55,6.74,6.07,4.64,6.93,-79.78,True,False,-6.81
Producer Manufacturing,Industrial Machinery,600388,龙净环保,10.18,10.10,10.23,10.24,10.62,10.03,10.03,9.94,9.94,9.71,9.71,16.67,15.25,14.23,16.19,-87.75,True,False,-8.32
Health Technology,Pharmaceuticals: Major,000963,华东医药,28.63,27.66,29.19,29.25,33.36,27.63,27.55,27.49,27.46,24.07,24.03,9.92,6.83,4.97,5.44,-87.56,True,False,-8.42
Technology Services,Information Technology Services,603466,风语筑,23.51,23.06,23.75,23.77,26.53,21.92,21.89,20.88,20.85,17.95,17.90,9.69,7.15,6.40,9.56,-79.07,True,False,-12.81
Consumer Durables,Home Furnishings,603313,梦百合,34.00,33.23,34.13,34.14,38.50,32.10,32.00,29.82,29.72,26.43,26.37,16.47,11.97,10.08,12.41,-60.67,True,False,-35.37
Electronic Technology,Electronic Production Equipment,300582,英飞特,22.68,21.17,22.67,22.67,25.36,20.68,20.60,17.81,17.73,15.13,15.09,19.82,17.48,15.46,18.85,-23.06,True,False,220.28
