Consumer Non-Durables,Beverages: Alcoholic,603369,今世缘,60.06,61.00,62.02,62.23,65.76,59.19,58.98,51.25,51.09,48.48,48.40,15.33,15.10,13.84,19.38,-174.71,True,False,-2.91
Producer Manufacturing,Industrial Machinery,300415,伊之密,21.86,22.43,23.26,23.41,26.51,21.86,21.77,21.16,21.14,20.34,20.29,6.12,5.86,5.16,7.00,-139.06,True,False,-3.31
Process Industries,Pulp & Paper,002825,纳尔股份,13.50,13.95,14.03,14.08,15.28,13.39,13.36,13.08,13.09,12.83,12.81,18.00,17.93,18.16,20.10,-137.21,True,False,-3.37
Producer Manufacturing,Industrial Machinery,000811,冰轮环境,12.46,12.53,12.67,12.69,13.17,12.26,12.23,12.01,11.99,11.39,11.37,13.76,12.57,7.81,15.23,-174.55,True,False,-3.39
Health Technology,Medical Specialties,300677,英科医疗,24.86,25.40,25.67,25.76,27.77,24.57,24.50,24.05,24.00,23.42,23.42,18.51,17.67,18.04,18.32,-130.40,True,False,-3.59
Health Technology,Medical Specialties,300832,新产业,57.72,57.80,59.22,59.38,63.16,57.70,57.46,54.70,54.52,47.50,47.41,12.36,11.86,8.47,15.55,-121.94,True,False,-3.62
Producer Manufacturing,Miscellaneous Manufacturing,603059,倍加洁,22.47,22.93,22.91,22.96,24.16,21.62,21.58,20.77,20.73,19.75,19.73,14.81,14.67,15.23,17.02,-123.78,True,False,-3.86
Producer Manufacturing,Industrial Machinery,002698,博实股份,15.61,15.48,16.06,16.11,17.39,15.54,15.50,15.28,15.26,14.32,14.30,9.69,7.46,4.76,6.42,-145.00,True,False,-3.92
Health Technology,Pharmaceuticals: Major,600867,通化东宝,10.94,11.00,11.04,11.05,11.72,10.39,10.35,9.77,9.75,9.68,9.67,14.04,13.14,12.39,13.23,-140.55,True,False,-7.57
Producer Manufacturing,Industrial Machinery,301198,喜悦智行,26.82,26.79,26.99,27.01,28.61,26.14,26.04,22.80,22.70,21.61,21.58,19.01,18.55,16.46,21.15,-73.91,True,False,-10.27
Health Technology,Biotechnology,688278,特宝生物,43.75,43.61,44.13,44.17,48.62,42.55,42.41,41.30,41.21,34.91,34.82,14.38,13.09,10.87,12.03,-70.93,True,False,-12.92
Electronic Technology,Semiconductors,300502,新易盛,30.84,31.37,31.01,31.02,33.70,28.08,27.92,26.67,26.57,25.76,25.73,18.83,18.71,15.75,23.08,-61.28,True,False,-17.15
