Electronic Technology,Electronic Production Equipment,300835,龙磁科技,42.25,41.00,41.95,41.92,47.61,38.73,38.46,33.79,33.66,32.88,32.78,18.45,18.05,15.27,23.85,-34.10,True,False,17.88
Health Technology,Biotechnology,688639,华恒生物,168.49,166.46,167.83,167.76,178.60,157.92,157.57,153.10,152.82,137.86,137.45,17.16,15.41,11.75,19.29,-52.45,True,False,15.40
Producer Manufacturing,Industrial Machinery,605133,嵘泰股份,38.16,38.31,37.49,37.42,44.76,32.37,32.16,30.40,30.32,28.24,28.12,17.97,15.18,11.35,19.68,-0.77,True,False,9.80
Process Industries,Industrial Specialties,300041,回天新材,17.80,18.05,18.25,18.30,19.16,17.76,17.75,17.73,17.73,17.42,17.38,19.15,17.46,16.77,24.48,-146.30,True,False,-3.03
Producer Manufacturing,Metal Fabrication,301268,铭利达,55.93,57.29,58.42,58.69,63.76,55.20,55.00,52.26,52.22,47.46,47.27,11.35,10.52,10.85,16.38,-92.11,True,False,-3.14
Process Industries,Chemicals: Major Diversified,301100,风光股份,23.44,23.56,24.05,24.12,25.55,23.44,23.42,22.32,22.29,22.25,22.23,12.36,12.14,12.03,16.57,-111.41,True,False,-3.44
Technology Services,Packaged Software,688201,信安世纪,59.37,59.75,61.87,62.13,67.98,58.98,58.96,54.84,54.66,44.25,44.12,17.03,14.71,12.54,19.20,-171.22,True,False,-3.44
Technology Services,Packaged Software,688111,金山办公,280.00,278.10,289.26,290.23,321.51,275.87,275.51,264.15,263.48,227.66,227.05,10.30,10.13,6.54,12.45,-126.83,True,False,-4.48
Producer Manufacturing,Metal Fabrication,002937,兴瑞科技,27.33,27.30,27.86,27.92,29.79,25.63,25.54,24.49,24.42,21.47,21.39,19.29,19.20,17.33,27.28,-121.15,True,False,-4.62
Producer Manufacturing,Industrial Machinery,002011,盾安环境,14.49,14.55,14.89,14.93,16.33,14.18,14.16,14.04,14.04,13.73,13.70,12.64,11.50,11.97,12.16,-91.41,True,False,-4.64
Commercial Services,Miscellaneous Commercial Services,003004,声迅股份,30.22,30.40,31.16,31.25,34.93,29.73,29.72,27.87,27.76,24.20,24.14,15.57,14.39,12.38,18.01,-84.51,True,False,-5.04
Electronic Technology,Electronic Equipment/Instruments,688296,和达科技,28.84,28.71,29.38,29.43,31.69,28.32,28.27,25.27,25.19,24.95,24.92,17.11,15.72,13.99,14.66,-128.61,True,False,-5.30
Electronic Technology,Electronic Production Equipment,002908,德生科技,16.66,16.63,16.98,17.02,18.37,16.57,16.56,16.38,16.36,14.38,14.35,12.79,9.42,7.06,13.26,-88.09,True,False,-5.31
Finance,Real Estate Development,600225,卓朗科技,6.90,6.86,7.14,7.17,8.19,6.33,6.29,4.82,4.79,4.01,3.99,11.51,9.71,9.59,15.93,-96.53,True,False,-5.34
Health Technology,Pharmaceuticals: Major,300558,贝达药业,59.66,59.52,60.65,60.75,65.78,56.22,56.00,52.52,52.34,51.13,51.04,19.26,15.28,14.40,14.77,-76.32,True,False,-6.18
Process Industries,Industrial Specialties,600586,金晶科技,10.95,11.07,11.19,11.21,12.44,10.34,10.33,9.52,9.52,8.85,8.82,11.33,11.03,10.31,12.65,-105.96,True,False,-6.25
Electronic Technology,Electronic Equipment/Instruments,002441,众业达,11.03,11.13,11.22,11.24,12.29,10.29,10.25,9.66,9.64,9.64,9.62,9.08,8.07,7.95,10.56,-75.24,True,False,-6.64
Technology Services,Packaged Software,300075,数字政通,19.73,19.67,19.94,19.96,21.33,19.10,19.09,18.47,18.41,17.55,17.53,19.20,18.56,11.89,26.10,-76.94,True,False,-7.56
Technology Services,Packaged Software,300036,超图软件,20.05,19.72,20.22,20.24,21.56,19.58,19.56,18.71,18.67,18.31,18.29,15.34,11.11,6.07,14.45,-98.31,True,False,-8.79
Electronic Technology,Electronic Equipment/Instruments,002401,中远海科,15.91,15.99,16.39,16.44,20.11,14.27,14.19,12.23,12.16,10.65,10.61,13.33,12.98,8.71,16.40,-96.84,True,False,-8.81
Electronic Technology,Electronic Production Equipment,300360,炬华科技,17.00,16.89,17.23,17.26,19.58,15.74,15.70,15.23,15.20,13.61,13.56,10.54,9.87,6.76,19.96,-36.27,True,False,-11.03
Electronic Technology,Electronic Equipment/Instruments,002184,海得控制,15.32,15.19,15.52,15.54,17.69,14.23,14.18,12.68,12.63,12.10,12.06,14.34,11.18,8.40,15.85,-54.46,True,False,-11.66
Technology Services,Packaged Software,603383,顶点软件,48.97,48.00,49.26,49.29,55.07,46.37,46.28,44.65,44.51,35.45,35.33,17.39,11.84,7.40,10.78,-83.03,True,False,-21.18
