Process Industries,Chemicals: Specialty,688065,凯赛生物,165.03,164.43,173.18,174.04,192.03,162.64,162.34,155.04,154.70,124.88,124.46,8.78,6.85,5.55,8.76,-163.27,True,False,-3.31
Producer Manufacturing,Industrial Machinery,002255,海陆重工,6.56,6.50,6.75,6.77,7.35,6.56,6.54,5.95,5.93,5.26,5.25,15.46,12.82,9.68,14.57,-105.30,True,False,-4.11
Producer Manufacturing,Industrial Machinery,002884,凌霄泵业,25.13,24.61,25.81,25.88,28.53,24.34,24.29,22.96,22.92,22.27,22.25,11.57,11.08,5.49,17.60,-100.83,True,False,-5.03
Electronic Technology,Semiconductors,300776,帝尔激光,222.83,219.63,229.85,230.59,258.29,209.74,208.14,181.44,180.80,160.19,159.65,18.36,17.14,16.01,18.14,-93.62,True,False,-5.05
Consumer Non-Durables,Food: Specialty/Candy,002557,洽洽食品,57.58,56.68,58.84,58.97,65.04,57.19,57.20,50.92,50.77,49.09,49.06,15.34,13.90,11.65,15.23,-70.06,True,False,-5.92
Distribution Services,Wholesale Distributors,002441,众业达,9.64,9.41,9.85,9.88,11.30,9.40,9.37,8.96,8.95,8.37,8.36,7.27,5.30,2.61,7.58,-74.58,True,False,-7.78
Producer Manufacturing,Miscellaneous Manufacturing,603266,天龙股份,12.75,12.41,12.94,12.95,14.48,12.26,12.21,11.68,11.67,11.47,11.46,14.88,11.42,8.29,10.22,-52.90,True,False,-9.32
Producer Manufacturing,Electrical Products,000400,许继电气,25.47,24.04,26.05,26.11,31.95,24.97,24.82,22.20,22.12,18.01,17.96,16.55,15.42,13.49,13.75,-56.82,True,False,-11.13
Transportation,Air Freight/Couriers,605050,福然德,13.90,13.64,14.32,14.36,19.39,13.18,13.11,12.04,12.01,11.64,11.63,6.53,4.12,2.38,3.08,-63.37,True,False,-13.10
Process Industries,Chemicals: Specialty,600378,昊华科技,40.47,38.48,40.82,40.86,46.64,38.43,38.28,35.48,35.39,29.36,29.28,14.08,9.40,6.45,7.12,-40.66,True,False,-17.67
Electronic Technology,Electronic Production Equipment,002859,洁美科技,35.45,33.70,35.56,35.58,39.08,34.26,34.14,31.95,31.91,31.40,31.36,16.58,11.94,5.34,10.69,-52.35,True,False,-32.00
Producer Manufacturing,Electrical Products,002357,富临运业,6.34,6.15,6.39,6.40,8.25,5.74,5.71,5.58,5.57,5.29,5.28,9.54,8.83,7.16,9.46,-59.84,True,False,-37.20
