Non-Energy Minerals,Other Metals/Minerals,600549,厦门钨业,20.06,19.18,19.97,19.96,23.67,18.40,18.35,16.63,16.57,15.24,15.20,15.51,14.86,11.38,22.51,-17.20,True,False,38.19
Process Industries,Pulp & Paper,200488,晨 鸣Ｂ,5.55,5.19,5.26,5.23,6.69,4.14,4.09,3.47,3.44,3.12,3.11,17.15,15.68,11.76,19.53,-4.29,True,False,3.96
Process Industries,Chemicals: Specialty,002648,卫星石化,37.27,37.07,40.58,40.93,49.55,35.91,35.69,30.31,30.15,23.92,23.80,3.76,2.91,1.47,4.80,-144.06,True,False,-3.71
Consumer Durables,Automotive Aftermarket,601058,赛轮轮胎,9.09,8.67,9.43,9.47,10.63,8.61,8.54,7.05,7.01,5.57,5.55,15.01,13.76,10.16,20.60,-88.48,True,False,-4.52
Finance,Regional Banks,600908,无锡银行,6.74,6.59,6.94,6.96,7.75,6.50,6.48,6.16,6.15,5.86,5.85,12.49,9.76,7.71,12.32,-132.69,True,False,-5.08
Finance,Real Estate Development,600223,鲁商发展,11.56,11.11,12.21,12.28,14.93,11.23,11.19,11.18,11.17,10.97,10.96,8.88,5.15,3.71,5.36,-88.45,True,False,-5.18
Process Industries,Chemicals: Major Diversified,600352,浙江龙盛,15.62,15.48,16.21,16.27,19.01,15.27,15.23,14.81,14.80,14.32,14.30,9.45,8.86,7.64,12.11,-76.52,True,False,-5.73
Consumer Durables,Home Furnishings,603833,欧派家居,146.71,142.40,150.08,150.44,168.32,143.93,143.54,135.61,135.32,115.07,114.72,15.10,12.86,7.44,13.96,-82.01,True,False,-6.41
Technology Services,Information Technology Services,002230,科大讯飞,46.98,46.47,48.12,48.23,55.27,46.30,46.14,42.56,42.45,39.38,39.31,13.28,10.41,8.37,10.95,-56.47,True,False,-7.31
Producer Manufacturing,Trucks/Construction/Farm Machinery,000528,柳  工,8.88,8.62,9.01,9.02,10.30,8.30,8.27,7.85,7.83,7.43,7.42,9.96,8.42,4.53,12.93,-58.85,True,False,-11.25
Electronic Technology,Telecommunications Equipment,002841,视源股份,128.05,123.28,129.32,129.45,145.34,123.17,122.74,113.73,113.42,105.45,105.20,16.59,11.65,6.01,10.95,-61.61,True,False,-13.61
Producer Manufacturing,Industrial Machinery,002158,汉钟精机,20.70,19.57,20.85,20.87,23.71,19.10,18.99,16.72,16.65,14.89,14.86,18.15,12.43,8.98,11.23,-48.19,True,False,-19.45
Non-Energy Minerals,Other Metals/Minerals,601168,西部矿业,14.74,13.48,14.88,14.90,18.73,14.25,14.20,12.96,12.90,10.12,10.07,9.80,9.33,5.54,13.98,-31.00,True,False,-28.00
